Time (s),x,y,z
1.654694695005956e+18,17.70000076,37.35000229,-19.5
1.654694695015956e+18,17.77500153,37.42500305,-19.42500114
1.654694695025956e+18,17.625,37.57500076,-19.42500114
1.654694695035956e+18,18.0,37.27500153,-19.42500114
1.654694695045956e+18,18.15000153,37.125,-19.42500114
1.654694695055956e+18,17.85000038,37.125,-19.65000153
1.654694695065956e+18,17.40000153,37.125,-19.875
1.654694695075956e+18,17.10000038,37.27500153,-20.17500114
1.654694695085956e+18,16.80000114,37.42500305,-20.17500114
1.6546946950959562e+18,16.125,37.72500229,-20.17500114
1.6546946951059564e+18,15.75000095,37.875,-20.32500076
1.6546946951159562e+18,14.85000038,38.25,-20.25
1.6546946951259564e+18,14.55000019,38.40000153,-20.25
1.6546946951359562e+18,14.10000038,38.55000305,-20.32500076
1.6546946951459564e+18,13.87500095,38.85000229,-20.25
1.6546946951559562e+18,13.57500076,39.0,-20.25
1.6546946951659564e+18,13.05000019,39.0,-20.25
1.6546946951759562e+18,12.82500076,39.15000153,-20.17500114
1.6546946951859564e+18,12.60000038,39.30000305,-20.17500114
1.6546946951959562e+18,12.67500019,39.30000305,-20.25
1.6546946952059564e+18,12.30000019,39.45000076,-20.17500114
1.6546946952159562e+18,12.22500038,39.375,-20.02500153
1.6546946952259564e+18,12.15000057,39.375,-20.25
1.6546946952359562e+18,12.45000076,38.92500305,-20.40000153
1.6546946952459564e+18,12.60000038,39.15000153,-20.47500038
1.654694695255956e+18,12.52500057,39.15000153,-20.55000114
1.654694695265956e+18,12.52500057,39.22500229,-20.40000153
1.654694695275956e+18,12.37500095,39.30000305,-20.40000153
1.654694695285956e+18,12.15000057,39.45000076,-20.55000114
1.654694695295956e+18,12.0,39.45000076,-20.77500153
