"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
5.046662356E0,7.989247679E-4,-1.065233024E-3,1.198387123E-3,1.791405559E-3
5.049196471E0,-2.663082560E-4,1.065233024E-3,1.198387123E-3,1.625353247E-3
5.051725950E0,2.929390874E-3,0.000000000E0,-1.997311832E-3,3.545502143E-3
5.054257461E0,1.864157850E-3,-3.195699072E-3,-1.997311832E-3,4.204382428E-3
5.056792929E0,-2.663082560E-4,0.000000000E0,1.331541280E-4,2.977416816E-4
5.059325846E0,-2.663082560E-4,0.000000000E0,1.198387123E-3,1.227620374E-3
5.061862356E0,7.989247679E-4,0.000000000E0,-1.997311832E-3,2.151170691E-3
5.064396211E0,-1.331541222E-3,1.065233024E-3,2.263620263E-3,2.834025426E-3
5.066929544E0,-5.592473317E-3,2.130466048E-3,1.198387123E-3,6.103341304E-3
5.069462721E0,-1.331541222E-3,1.065233024E-3,1.198387123E-3,2.084191718E-3
5.071995065E0,-2.663082560E-4,4.260932095E-3,1.331541280E-4,4.271322094E-3
5.074532773E0,-1.331541222E-3,3.195699072E-3,1.198387123E-3,3.663553777E-3
5.077059492E0,-3.462007269E-3,0.000000000E0,1.331541280E-4,3.464566979E-3
5.079592304E0,-2.396774245E-3,1.065233024E-3,1.198387123E-3,2.883640039E-3
5.082125638E0,7.989247679E-4,1.065233024E-3,2.263620263E-3,2.626209983E-3
5.084659388E0,1.864157850E-3,0.000000000E0,-1.997311832E-3,2.732094260E-3
5.087192408E0,-2.663082560E-4,0.000000000E0,1.198387123E-3,1.227620374E-3
5.089727148E0,-3.462007269E-3,0.000000000E0,2.263620263E-3,4.136359635E-3
5.092265377E0,-3.462007269E-3,0.000000000E0,1.331541280E-4,3.464566979E-3
5.094796158E0,-2.663082560E-4,4.260932095E-3,3.328853287E-3,5.413661110E-3
5.097329075E0,1.864157850E-3,0.000000000E0,1.198387123E-3,2.216126392E-3
5.099862200E0,7.989247679E-4,-1.065233024E-3,1.331541280E-4,1.338182425E-3
5.102399700E0,3.994623665E-3,0.000000000E0,-9.320789250E-4,4.101925078E-3
5.104930429E0,7.989247679E-4,1.065233024E-3,2.263620263E-3,2.626209983E-3
5.107463554E0,-3.462007269E-3,2.130466048E-3,1.198387123E-3,4.237984380E-3
5.109994908E0,-3.462007269E-3,2.130466048E-3,1.198387123E-3,4.237984380E-3
5.112526679E0,-3.462007269E-3,2.130466048E-3,1.331541280E-4,4.067199274E-3
5.115063346E0,-1.331541222E-3,1.065233024E-3,1.331541280E-4,1.710395697E-3
5.117593971E0,2.929390874E-3,2.130466048E-3,2.263620263E-3,4.271322180E-3
5.120126523E0,-1.331541222E-3,0.000000000E0,1.198387123E-3,1.791405515E-3
5.122659440E0,-2.396774245E-3,0.000000000E0,-3.062544856E-3,3.888921159E-3
5.125187408E0,7.989247679E-4,2.130466048E-3,-3.062544856E-3,3.815278150E-3
5.127726263E0,-2.396774245E-3,4.260932095E-3,-1.997311832E-3,5.281034336E-3
5.130259023E0,-2.396774245E-3,1.065233024E-3,1.331541280E-4,2.626209855E-3
5.132793711E0,1.864157850E-3,-1.065233024E-3,1.331541280E-4,2.151170822E-3
5.135327096E0,7.989247679E-4,-1.065233024E-3,-1.997311832E-3,2.400470107E-3
5.137859700E0,-2.663082560E-4,-1.065233024E-3,-3.062544856E-3,3.253432415E-3
5.140393346E0,7.989247679E-4,-1.065233024E-3,1.331541280E-4,1.338182425E-3
5.142930846E0,1.864157850E-3,0.000000000E0,-1.997311832E-3,2.732094260E-3
5.145463658E0,1.864157850E-3,0.000000000E0,-9.320789250E-4,2.084191837E-3
5.147997044E0,7.989247679E-4,-1.065233024E-3,-9.320789250E-4,1.625353285E-3
5.150521106E0,-1.331541222E-3,-1.065233024E-3,1.198387123E-3,2.084191718E-3
5.153065117E0,-4.527240526E-3,0.000000000E0,1.331541280E-4,4.529198252E-3
5.155601002E0,-2.663082560E-4,0.000000000E0,1.331541280E-4,2.977416816E-4
5.158130898E0,7.989247679E-4,1.065233024E-3,-9.320789250E-4,1.625353285E-3
5.160664231E0,-2.663082560E-4,0.000000000E0,1.198387123E-3,1.227620374E-3
5.163193919E0,1.864157850E-3,1.065233024E-3,3.328853287E-3,3.961195538E-3
5.165728033E0,7.989247679E-4,1.065233024E-3,3.328853287E-3,3.585284701E-3
5.168260690E0,-1.331541222E-3,0.000000000E0,2.263620263E-3,2.626209953E-3
5.170793815E0,-2.396774245E-3,1.065233024E-3,1.331541280E-4,2.626209855E-3
5.173329492E0,-2.663082560E-4,0.000000000E0,3.328853287E-3,3.339488627E-3
5.175855013E0,-2.396774245E-3,1.065233024E-3,2.263620263E-3,3.464567054E-3
5.178394231E0,-2.396774245E-3,3.195699072E-3,3.328853287E-3,5.199834954E-3
5.180926783E0,-2.663082560E-4,3.195699072E-3,3.328853287E-3,4.622193943E-3
5.183461523E0,-2.663082560E-4,1.065233024E-3,3.328853287E-3,3.505268276E-3
5.185994648E0,-1.331541222E-3,2.130466048E-3,2.263620263E-3,3.381695477E-3
5.188527773E0,-3.462007269E-3,1.065233024E-3,2.263620263E-3,4.271322093E-3
5.191065846E0,-2.396774245E-3,-1.065233024E-3,4.394086078E-3,5.117347031E-3
5.193598190E0,7.989247679E-4,-1.065233024E-3,-9.320789250E-4,1.625353285E-3
5.196134283E0,6.125089712E-3,1.065233024E-3,-9.320789250E-4,6.286510678E-3
5.198665169E0,-2.663082560E-4,0.000000000E0,2.263620263E-3,2.279231621E-3
5.201197825E0,-2.396774245E-3,0.000000000E0,2.263620263E-3,3.296741342E-3
5.203731679E0,7.989247679E-4,-1.065233024E-3,1.331541280E-4,1.338182425E-3
5.206265533E0,7.989247679E-4,2.130466048E-3,1.198387123E-3,2.571633345E-3
5.208799440E0,1.864157850E-3,2.130466048E-3,1.331541280E-4,2.834025422E-3
5.211331783E0,7.989247679E-4,1.065233024E-3,-3.062544856E-3,3.339488460E-3
5.213884804E0,7.989247679E-4,-1.065233024E-3,-9.320789250E-4,1.625353285E-3
5.216399336E0,-2.396774245E-3,-1.065233024E-3,1.198387123E-3,2.883640039E-3
5.218932461E0,7.989247679E-4,-1.065233024E-3,1.198387123E-3,1.791405559E-3
5.221461367E0,7.989247679E-4,2.130466048E-3,-9.320789250E-4,2.458848813E-3
5.223997408E0,-3.462007269E-3,0.000000000E0,-3.062544856E-3,4.622193779E-3
5.226531836E0,-2.663082560E-4,2.130466048E-3,1.198387123E-3,2.458848788E-3
5.229061992E0,-2.663082560E-4,-1.065233024E-3,3.328853287E-3,3.505268276E-3
5.231595429E0,-2.663082560E-4,-1.065233024E-3,1.198387123E-3,1.625353247E-3
5.234128294E0,7.989247679E-4,0.000000000E0,1.198387123E-3,1.440282084E-3
5.236664336E0,7.989247679E-4,-2.130466048E-3,1.331541280E-4,2.279231534E-3
5.239193711E0,-1.331541222E-3,1.065233024E-3,-9.320789250E-4,1.943320494E-3
5.241728867E0,-2.663082560E-4,1.065233024E-3,2.263620263E-3,2.515873243E-3
5.244262252E0,1.864157850E-3,1.065233024E-3,1.198387123E-3,2.458848832E-3
5.246795117E0,-2.663082560E-4,0.000000000E0,1.198387123E-3,1.227620374E-3
5.249328815E0,-2.663082560E-4,2.130466048E-3,1.198387123E-3,2.458848788E-3
5.251861627E0,-2.396774245E-3,2.130466048E-3,1.198387123E-3,3.423381962E-3
5.254395273E0,-2.663082560E-4,4.260932095E-3,1.331541280E-4,4.271322094E-3
5.256929179E0,7.989247679E-4,2.130466048E-3,1.331541280E-4,2.279231534E-3
5.259462773E0,7.989247679E-4,3.195699072E-3,1.331541280E-4,3.296741325E-3
5.261999336E0,7.989247679E-4,1.065233024E-3,1.331541280E-4,1.338182425E-3
5.264532721E0,2.929390874E-3,0.000000000E0,1.198387123E-3,3.165037533E-3
5.267064544E0,-2.663082560E-4,4.260932095E-3,1.198387123E-3,4.434252373E-3
5.269595794E0,-1.331541222E-3,3.195699072E-3,-9.320789250E-4,3.585284606E-3
5.272129388E0,-2.396774245E-3,0.000000000E0,1.198387123E-3,2.679675070E-3
5.274661783E0,-4.527240526E-3,-1.065233024E-3,1.198387123E-3,4.802786678E-3
5.277205481E0,-2.663082560E-4,4.260932095E-3,1.331541280E-4,4.271322094E-3
5.279731419E0,2.929390874E-3,1.065233024E-3,1.198387123E-3,3.339488581E-3
5.282262669E0,-1.331541222E-3,-2.130466048E-3,2.263620263E-3,3.381695477E-3
5.284795533E0,-2.663082560E-4,2.130466048E-3,1.198387123E-3,2.458848788E-3
5.287328658E0,-2.663082560E-4,6.391398143E-3,-1.997311832E-3,6.701503180E-3
5.289863033E0,-2.396774245E-3,0.000000000E0,-9.320789250E-4,2.571633315E-3
5.292401888E0,1.864157850E-3,-1.065233024E-3,1.198387123E-3,2.458848832E-3
5.294935325E0,1.864157850E-3,2.130466048E-3,1.331541280E-4,2.834025422E-3
5.297466315E0,-1.331541222E-3,-1.065233024E-3,1.331541280E-4,1.710395697E-3
5.300000273E0,-2.396774245E-3,2.130466048E-3,1.198387123E-3,3.423381962E-3
5.302532825E0,-1.331541222E-3,-1.065233024E-3,1.331541280E-4,1.710395697E-3
5.305067513E0,-1.331541222E-3,-2.130466048E-3,1.331541280E-4,2.515873134E-3
5.307599804E0,-2.663082560E-4,-2.130466048E-3,1.198387123E-3,2.458848788E-3
5.310134023E0,-2.663082560E-4,-2.130466048E-3,3.328853287E-3,3.961195511E-3
5.312663919E0,1.864157850E-3,-3.195699072E-3,1.331541280E-4,3.702067945E-3
5.315195742E0,7.989247679E-4,0.000000000E0,2.263620263E-3,2.400470262E-3
5.317732877E0,-2.663082560E-4,1.065233024E-3,1.331541280E-4,1.106061257E-3
5.320264804E0,-2.396774245E-3,2.130466048E-3,-1.997311832E-3,3.777918332E-3
5.322796940E0,-3.462007269E-3,0.000000000E0,2.263620263E-3,4.136359635E-3
5.325330846E0,-2.663082560E-4,1.065233024E-3,1.198387123E-3,1.625353247E-3
5.327857565E0,7.989247679E-4,1.065233024E-3,6.524552125E-3,6.659037665E-3
5.330397825E0,1.864157850E-3,4.260932095E-3,5.459319334E-3,7.171805519E-3
5.332930429E0,-3.462007269E-3,3.195699072E-3,4.394086078E-3,6.442513434E-3
5.335462773E0,-4.527240526E-3,-1.065233024E-3,1.331541280E-4,4.652779620E-3
5.337996679E0,-1.331541222E-3,0.000000000E0,1.331541280E-4,1.338182367E-3
5.340530325E0,7.989247679E-4,-1.065233024E-3,3.328853287E-3,3.585284701E-3
5.343067096E0,-2.663082560E-4,-1.065233024E-3,-1.997311832E-3,2.279231458E-3
5.345602513E0,-2.396774245E-3,2.130466048E-3,2.263620263E-3,3.925224714E-3
5.348134075E0,-3.462007269E-3,2.130466048E-3,1.198387123E-3,4.237984380E-3
5.350667721E0,-2.663082560E-4,1.065233024E-3,4.394086078E-3,4.529197936E-3
5.353200794E0,7.989247679E-4,1.065233024E-3,5.459319334E-3,5.619356705E-3
5.355734700E0,-1.331541222E-3,1.065233024E-3,1.331541280E-4,1.710395697E-3
5.358271575E0,-2.396774245E-3,0.000000000E0,-9.320789250E-4,2.571633315E-3
5.360800481E0,1.864157850E-3,0.000000000E0,-9.320789250E-4,2.084191837E-3
5.363334127E0,1.864157850E-3,-1.065233024E-3,1.331541280E-4,2.151170822E-3
5.365868450E0,-1.331541222E-3,1.065233024E-3,2.263620263E-3,2.834025426E-3
5.368401054E0,-3.462007269E-3,2.130466048E-3,1.198387123E-3,4.237984380E-3
5.370931575E0,-3.462007269E-3,0.000000000E0,1.198387123E-3,3.663553743E-3
5.373464231E0,-2.396774245E-3,2.130466048E-3,-1.997311832E-3,3.777918332E-3
5.375997617E0,-1.331541222E-3,-3.195699072E-3,2.263620263E-3,4.136359665E-3
5.378525325E0,-1.331541222E-3,-2.130466048E-3,1.198387123E-3,2.783526415E-3
5.381064075E0,-2.396774245E-3,2.130466048E-3,1.331541280E-4,3.209539279E-3
5.383597408E0,-2.663082560E-4,3.195699072E-3,1.198387123E-3,3.423382003E-3
5.386131367E0,7.989247679E-4,1.065233024E-3,1.198387123E-3,1.791405559E-3
5.388666783E0,-3.462007269E-3,2.130466048E-3,1.331541280E-4,4.067199274E-3
5.391201419E0,-4.527240526E-3,3.195699072E-3,2.263620263E-3,5.986015038E-3
5.393735377E0,7.989247679E-4,0.000000000E0,1.331541280E-4,8.099449404E-4
5.396268502E0,7.989247679E-4,1.065233024E-3,1.331541280E-4,1.338182425E-3
5.398804648E0,-4.527240526E-3,-1.065233024E-3,1.331541280E-4,4.652779620E-3
5.401335533E0,-2.396774245E-3,1.065233024E-3,-9.320789250E-4,2.783526415E-3
5.403868711E0,7.989247679E-4,1.065233024E-3,1.198387123E-3,1.791405559E-3
5.406402096E0,3.994623665E-3,2.130466048E-3,2.263620263E-3,5.061608489E-3
5.408935117E0,-2.663082560E-4,1.065233024E-3,1.331541280E-4,1.106061257E-3
5.411465638E0,-2.663082560E-4,0.000000000E0,2.263620263E-3,2.279231621E-3
5.414008242E0,1.864157850E-3,-1.065233024E-3,3.328853287E-3,3.961195538E-3
5.416531106E0,7.989247679E-4,2.130466048E-3,3.328853287E-3,4.032174422E-3
5.419064492E0,-2.663082560E-4,1.065233024E-3,1.198387123E-3,1.625353247E-3
5.421588763E0,1.864157850E-3,4.260932095E-3,1.198387123E-3,4.802786536E-3
5.424131783E0,-3.462007269E-3,-1.065233024E-3,1.198387123E-3,3.815278158E-3
5.426664336E0,-1.331541222E-3,-5.326164886E-3,1.198387123E-3,5.619356379E-3
5.429201992E0,7.989247679E-4,-1.065233024E-3,3.328853287E-3,3.585284701E-3
5.431732408E0,-2.663082560E-4,2.130466048E-3,1.331541280E-4,2.151170772E-3
5.434265533E0,1.864157850E-3,1.065233024E-3,1.331541280E-4,2.151170822E-3
5.436798711E0,1.864157850E-3,3.195699072E-3,2.263620263E-3,4.337228809E-3
5.439335273E0,-4.527240526E-3,1.065233024E-3,-4.127778113E-3,6.218454818E-3
5.441868502E0,-2.396774245E-3,2.130466048E-3,-1.997311832E-3,3.777918332E-3
5.444402669E0,1.864157850E-3,2.130466048E-3,4.394086078E-3,5.227041470E-3
5.446937356E0,1.864157850E-3,1.065233024E-3,3.328853287E-3,3.961195538E-3
5.449468919E0,-2.663082560E-4,0.000000000E0,1.331541280E-4,2.977416816E-4
5.452002773E0,-2.396774245E-3,-1.065233024E-3,1.331541280E-4,2.626209855E-3
5.454536211E0,-2.396774245E-3,2.130466048E-3,2.263620263E-3,3.925224714E-3
5.457069336E0,-2.396774245E-3,4.260932095E-3,2.263620263E-3,5.387396941E-3
5.459602929E0,-4.527240526E-3,3.195699072E-3,2.263620263E-3,5.986015038E-3
5.462136783E0,-2.663082560E-4,0.000000000E0,1.331541280E-4,2.977416816E-4
5.464669700E0,7.989247679E-4,0.000000000E0,1.331541280E-4,8.099449404E-4
5.467203242E0,-2.663082560E-4,-1.065233024E-3,1.198387123E-3,1.625353247E-3
5.469735898E0,7.989247679E-4,2.130466048E-3,-9.320789250E-4,2.458848813E-3
5.472265690E0,1.864157850E-3,2.130466048E-3,1.198387123E-3,3.074101782E-3
5.474799231E0,-1.331541222E-3,0.000000000E0,1.198387123E-3,1.791405515E-3
5.477332877E0,-2.396774245E-3,0.000000000E0,3.328853287E-3,4.101925278E-3
5.479852773E0,-2.396774245E-3,2.130466048E-3,2.263620263E-3,3.925224714E-3
5.482400221E0,-2.663082560E-4,1.065233024E-3,-3.062544856E-3,3.253432415E-3
5.484933554E0,-2.663082560E-4,-1.065233024E-3,-1.997311832E-3,2.279231458E-3
5.487467461E0,-2.663082560E-4,3.195699072E-3,1.331541280E-4,3.209539323E-3
5.489999752E0,-1.331541222E-3,3.195699072E-3,1.198387123E-3,3.663553777E-3
5.492537356E0,-3.462007269E-3,1.065233024E-3,-9.320789250E-4,3.740185403E-3
5.495069961E0,-2.396774245E-3,0.000000000E0,-9.320789250E-4,2.571633315E-3
5.497605169E0,7.989247679E-4,-3.195699072E-3,2.263620263E-3,3.996842508E-3
5.500138554E0,-2.663082560E-4,0.000000000E0,1.331541280E-4,2.977416816E-4
5.502666419E0,7.989247679E-4,0.000000000E0,1.331541280E-4,8.099449404E-4
5.505200117E0,1.864157850E-3,0.000000000E0,1.198387123E-3,2.216126392E-3
5.507732721E0,-1.331541222E-3,0.000000000E0,-1.997311832E-3,2.400470075E-3
5.510266575E0,-2.396774245E-3,1.065233024E-3,1.331541280E-4,2.626209855E-3
5.512804336E0,-1.331541222E-3,1.065233024E-3,3.328853287E-3,3.740185507E-3
5.515337513E0,-1.331541222E-3,1.065233024E-3,2.263620263E-3,2.834025426E-3
5.517870846E0,7.989247679E-4,-1.065233024E-3,1.198387123E-3,1.791405559E-3
5.520407773E0,-2.663082560E-4,2.130466048E-3,-9.320789250E-4,2.340635980E-3
5.522935273E0,-2.396774245E-3,-1.065233024E-3,1.198387123E-3,2.883640039E-3
5.525467356E0,1.864157850E-3,0.000000000E0,1.331541280E-4,1.868907304E-3
5.528002565E0,7.989247679E-4,1.065233024E-3,1.331541280E-4,1.338182425E-3
5.530527669E0,-2.663082560E-4,1.065233024E-3,1.198387123E-3,1.625353247E-3
5.533069856E0,-1.331541222E-3,2.130466048E-3,1.331541280E-4,2.515873134E-3
5.535600846E0,-1.331541222E-3,0.000000000E0,2.263620263E-3,2.626209953E-3
5.538133711E0,-2.663082560E-4,-1.065233024E-3,1.198387123E-3,1.625353247E-3
5.540666836E0,-2.663082560E-4,1.065233024E-3,2.263620263E-3,2.515873243E-3
5.543200690E0,-3.462007269E-3,1.065233024E-3,-9.320789250E-4,3.740185403E-3
5.545733763E0,-5.592473317E-3,1.065233024E-3,1.331541280E-4,5.694577176E-3
5.548268242E0,-2.663082560E-4,4.260932095E-3,1.331541280E-4,4.271322094E-3
5.550804127E0,7.989247679E-4,0.000000000E0,1.331541280E-4,8.099449404E-4
5.553337304E0,3.994623665E-3,1.065233024E-3,-9.320789250E-4,4.237984278E-3
5.555871211E0,7.989247679E-4,1.065233024E-3,1.198387123E-3,1.791405559E-3
5.558404596E0,2.929390874E-3,-1.065233024E-3,-3.062544856E-3,4.369809296E-3
5.560937252E0,7.989247679E-4,2.130466048E-3,-9.320789250E-4,2.458848813E-3
5.563466888E0,-3.462007269E-3,0.000000000E0,-9.320789250E-4,3.585284571E-3
5.566000013E0,-3.462007269E-3,0.000000000E0,1.198387123E-3,3.663553743E-3
5.568535221E0,-1.331541222E-3,1.065233024E-3,2.263620263E-3,2.834025426E-3
5.571066575E0,1.864157850E-3,0.000000000E0,1.198387123E-3,2.216126392E-3
5.573601263E0,-1.331541222E-3,1.065233024E-3,-9.320789250E-4,1.943320494E-3
5.576134075E0,-1.331541222E-3,3.195699072E-3,1.331541280E-4,3.464567015E-3
5.578667669E0,-3.462007269E-3,2.130466048E-3,1.331541280E-4,4.067199274E-3
5.581196471E0,-2.663082560E-4,0.000000000E0,-9.320789250E-4,9.693767119E-4
5.583734179E0,-2.663082560E-4,-5.326164886E-3,1.331541280E-4,5.334480528E-3
5.586268086E0,1.864157850E-3,-1.065233024E-3,1.331541280E-4,2.151170822E-3
5.588801471E0,1.864157850E-3,-2.130466048E-3,2.263620263E-3,3.624630569E-3
5.591338450E0,-3.462007269E-3,-3.195699072E-3,-9.320789250E-4,4.802786484E-3
5.593871575E0,-2.396774245E-3,-1.065233024E-3,1.331541280E-4,2.626209855E-3
5.596405013E0,-2.663082560E-4,0.000000000E0,1.331541280E-4,2.977416816E-4
5.598938867E0,-2.663082560E-4,1.065233024E-3,-9.320789250E-4,1.440282127E-3
5.601474908E0,7.989247679E-4,0.000000000E0,-3.062544856E-3,3.165037406E-3
5.604004648E0,7.989247679E-4,-1.065233024E-3,1.331541280E-4,1.338182425E-3
5.606538815E0,-2.396774245E-3,0.000000000E0,1.198387123E-3,2.679675070E-3
5.609072669E0,-2.396774245E-3,0.000000000E0,1.331541280E-4,2.400470122E-3
5.611606836E0,-1.331541222E-3,1.065233024E-3,1.331541280E-4,1.710395697E-3
5.614154596E0,-3.462007269E-3,2.130466048E-3,2.263620263E-3,4.652779450E-3
5.616672044E0,1.864157850E-3,2.130466048E-3,4.394086078E-3,5.227041470E-3
5.619205325E0,-2.396774245E-3,1.065233024E-3,2.263620263E-3,3.464567054E-3
5.621735377E0,-2.396774245E-3,2.130466048E-3,-9.320789250E-4,3.339488507E-3
5.624269023E0,-1.331541222E-3,3.195699072E-3,1.198387123E-3,3.663553777E-3
5.626801731E0,7.989247679E-4,1.065233024E-3,2.263620263E-3,2.626209983E-3
5.629335533E0,-1.331541222E-3,1.065233024E-3,2.263620263E-3,2.834025426E-3
5.631878554E0,-3.462007269E-3,4.260932095E-3,1.198387123E-3,5.619356578E-3
5.634401940E0,-2.663082560E-4,4.260932095E-3,1.331541280E-4,4.271322094E-3
5.636935586E0,3.994623665E-3,-1.065233024E-3,1.198387123E-3,4.304401389E-3
5.639468450E0,1.864157850E-3,1.065233024E-3,1.198387123E-3,2.458848832E-3
5.642005898E0,-2.396774245E-3,1.065233024E-3,-9.320789250E-4,2.783526415E-3
5.644534440E0,7.989247679E-4,-1.065233024E-3,1.198387123E-3,1.791405559E-3
5.647068815E0,-2.663082560E-4,2.130466048E-3,1.331541280E-4,2.151170772E-3
5.649602721E0,-3.462007269E-3,0.000000000E0,2.263620263E-3,4.136359635E-3
5.652139231E0,-1.331541222E-3,2.130466048E-3,2.263620263E-3,3.381695477E-3
5.654672825E0,7.989247679E-4,3.195699072E-3,1.198387123E-3,3.505268183E-3
5.657206263E0,7.989247679E-4,-1.065233024E-3,1.331541280E-4,1.338182425E-3
5.659740169E0,1.864157850E-3,1.065233024E-3,-9.320789250E-4,2.340636026E-3
5.662269700E0,7.989247679E-4,2.130466048E-3,-9.320789250E-4,2.458848813E-3
5.664801992E0,7.989247679E-4,0.000000000E0,2.263620263E-3,2.400470262E-3
5.667335377E0,1.864157850E-3,0.000000000E0,3.328853287E-3,3.815278325E-3
5.669870065E0,1.864157850E-3,1.065233024E-3,-9.320789250E-4,2.340636026E-3
5.672402356E0,7.989247679E-4,3.195699072E-3,3.328853287E-3,4.683165334E-3
5.674936523E0,-1.331541222E-3,3.195699072E-3,2.263620263E-3,4.136359665E-3
5.677469127E0,-1.331541222E-3,-3.195699072E-3,2.263620263E-3,4.136359665E-3
5.680004075E0,-2.396774245E-3,-1.065233024E-3,-9.320789250E-4,2.783526415E-3
5.682539336E0,1.864157850E-3,-1.065233024E-3,1.331541280E-4,2.151170822E-3
5.685069023E0,-2.663082560E-4,1.065233024E-3,1.331541280E-4,1.106061257E-3
5.687603138E0,-2.663082560E-4,2.130466048E-3,1.198387123E-3,2.458848788E-3
5.690135742E0,-2.663082560E-4,-1.065233024E-3,4.394086078E-3,4.529197936E-3
5.692673033E0,-1.331541222E-3,0.000000000E0,-9.320789250E-4,1.625353238E-3
5.695207617E0,-1.331541222E-3,0.000000000E0,1.331541280E-4,1.338182367E-3
5.697740221E0,-2.663082560E-4,3.195699072E-3,1.331541280E-4,3.209539323E-3
5.700275742E0,-3.462007269E-3,0.000000000E0,1.198387123E-3,3.663553743E-3
5.702808294E0,-1.331541222E-3,-1.065233024E-3,4.394086078E-3,4.713355055E-3
5.705339856E0,-2.663082560E-4,0.000000000E0,2.263620263E-3,2.279231621E-3
5.707874023E0,7.989247679E-4,1.065233024E-3,1.198387123E-3,1.791405559E-3
5.710407773E0,7.989247679E-4,1.065233024E-3,1.198387123E-3,1.791405559E-3
5.712937461E0,-2.396774245E-3,1.065233024E-3,1.198387123E-3,2.883640039E-3
5.715469700E0,-2.663082560E-4,-1.065233024E-3,2.263620263E-3,2.515873243E-3
5.718003138E0,7.989247679E-4,0.000000000E0,2.263620263E-3,2.400470262E-3
5.720539648E0,-2.396774245E-3,2.130466048E-3,3.328853287E-3,4.622193913E-3
5.723072929E0,-2.663082560E-4,1.065233024E-3,1.198387123E-3,1.625353247E-3
5.725602721E0,-2.396774245E-3,-1.065233024E-3,1.331541280E-4,2.626209855E-3
5.728136367E0,7.989247679E-4,-1.065233024E-3,1.198387123E-3,1.791405559E-3
5.730671106E0,-1.331541222E-3,0.000000000E0,1.198387123E-3,1.791405515E-3
5.733203398E0,-2.663082560E-4,-1.065233024E-3,-9.320789250E-4,1.440282127E-3
5.735736523E0,-2.663082560E-4,1.065233024E-3,2.263620263E-3,2.515873243E-3
5.738270690E0,7.989247679E-4,2.130466048E-3,2.263620263E-3,3.209539384E-3
5.740808242E0,-1.331541222E-3,1.065233024E-3,2.263620263E-3,2.834025426E-3
5.743340533E0,-2.663082560E-4,-2.130466048E-3,-9.320789250E-4,2.340635980E-3
5.745874961E0,-2.663082560E-4,0.000000000E0,-1.997311832E-3,2.014987504E-3
5.748407825E0,1.864157850E-3,-1.065233024E-3,2.263620263E-3,3.119901053E-3
5.750941992E0,1.864157850E-3,-3.195699072E-3,1.198387123E-3,3.888921282E-3
5.753474804E0,2.929390874E-3,1.065233024E-3,1.198387123E-3,3.339488581E-3
5.756008658E0,1.864157850E-3,4.260932095E-3,1.198387123E-3,4.802786536E-3
5.758541575E0,-1.331541222E-3,1.065233024E-3,1.198387123E-3,2.084191718E-3
5.761070794E0,-1.331541222E-3,-1.065233024E-3,-9.320789250E-4,1.943320494E-3
5.763607408E0,-1.331541222E-3,-1.065233024E-3,2.263620263E-3,2.834025426E-3
5.766136992E0,-3.462007269E-3,-1.065233024E-3,2.263620263E-3,4.271322093E-3
5.768673815E0,-2.396774245E-3,0.000000000E0,2.263620263E-3,3.296741342E-3
5.771204023E0,-2.663082560E-4,0.000000000E0,1.331541280E-4,2.977416816E-4
5.773737877E0,7.989247679E-4,2.130466048E-3,1.331541280E-4,2.279231534E-3
5.776271783E0,-1.331541222E-3,0.000000000E0,-3.062544856E-3,3.339488437E-3
5.778804908E0,-2.396774245E-3,-1.065233024E-3,-1.997311832E-3,3.296741230E-3
5.781337565E0,7.989247679E-4,0.000000000E0,1.331541280E-4,8.099449404E-4
5.783871419E0,-1.331541222E-3,2.130466048E-3,1.198387123E-3,2.783526415E-3
5.786404596E0,7.989247679E-4,3.195699072E-3,1.331541280E-4,3.296741325E-3
5.788938190E0,2.929390874E-3,2.130466048E-3,2.263620263E-3,4.271322180E-3
5.791474700E0,1.864157850E-3,4.260932095E-3,1.198387123E-3,4.802786536E-3
5.794008346E0,1.864157850E-3,-1.065233024E-3,2.263620263E-3,3.119901053E-3
5.796541419E0,-1.331541222E-3,-2.130466048E-3,2.263620263E-3,3.381695477E-3
5.799075533E0,-2.396774245E-3,1.065233024E-3,-9.320789250E-4,2.783526415E-3
5.801608971E0,-2.663082560E-4,1.065233024E-3,-1.997311832E-3,2.279231458E-3
5.804144804E0,-3.462007269E-3,2.130466048E-3,1.198387123E-3,4.237984380E-3
5.806672304E0,-2.396774245E-3,1.065233024E-3,1.198387123E-3,2.883640039E-3
5.809208867E0,-2.396774245E-3,-1.065233024E-3,1.331541280E-4,2.626209855E-3
5.811741731E0,-2.396774245E-3,0.000000000E0,2.263620263E-3,3.296741342E-3
5.814294440E0,1.864157850E-3,-2.130466048E-3,1.198387123E-3,3.074101782E-3
5.816808711E0,1.864157850E-3,-1.065233024E-3,1.331541280E-4,2.151170822E-3
5.819341836E0,2.929390874E-3,0.000000000E0,2.263620263E-3,3.702068015E-3
5.821871523E0,-1.331541222E-3,0.000000000E0,3.328853287E-3,3.585284679E-3
5.824404700E0,2.929390874E-3,2.130466048E-3,-9.320789250E-4,3.740185503E-3
5.826938033E0,-1.331541222E-3,1.065233024E-3,1.331541280E-4,1.710395697E-3
5.829472200E0,1.864157850E-3,1.065233024E-3,1.331541280E-4,2.151170822E-3
