,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,lin_acc_x,lin_acc_y,lin_acc_z,mag_x,mag_y,mag_z,labelOnTable,labelWalking,labelJumping,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7
2022-06-08 13:24:21.445198848,-0.12663554869421334,-0.04236009938266108,9.710329354013483,-8.860621558825749e-05,-4.565007583788928e-05,-5.812603253739124e-06,0.0005058801985231958,0.0027257571242089054,-0.003441882280393572,7.156369398110931,-26.545230617443902,-213.3096180332007,1,0,0,0.9822142148629016,-0.003647004764061709,-0.003237721382247925,-0.009459278727077136,0.0063142589943076255,-0.0034042810413628458,0.0021248339382627865
2022-06-08 13:24:21.545198848,-0.12597241256617245,-0.04153502694701479,9.711131022089003,2.148165460747705e-05,5.494798910770429e-05,3.91014361682051e-06,0.001023118776438309,0.002989950427721627,-0.0023918096921729123,7.1831423702908825,-26.639669742178718,-213.28286130546786,1,0,0,0.9827455487329143,-0.0035583007236236457,-0.003297809079546757,-0.009197427264308819,0.00646260624296215,-0.0034749969919913165,0.0017258192509059384
2022-06-08 13:24:21.645198848,-0.12499033244871185,-0.0413602121129987,9.712935929220265,9.379771071649444e-05,0.00023475713166692318,6.633593107415253e-05,0.0018834297489060425,0.0026179028957857343,-0.0005859499554636479,7.2182125579493785,-26.667507459361275,-213.25487297576686,1,0,0,0.9829714724855744,-0.003529872621516067,-0.0032911022047003753,-0.008609620490698272,0.006507525673952082,-0.0034577439498160306,0.0012508360247275377
2022-06-08 13:24:21.745198848,-0.1240966960555109,-0.04200601946618167,9.715034088801067,5.183977680611389e-05,0.0003957585876596833,0.00011972858312201307,0.00268957143867649,0.0016436128844863668,0.0013231342031150477,7.23397879323127,-26.632705197634728,-213.20705913755228,1,0,0,0.9827749110549818,-0.003671235272365942,-0.0032162993596266017,-0.008041860324297379,0.006341865844702397,-0.0034208199322877733,0.0008909691845551647
2022-06-08 13:24:21.845198848,-0.12384604946983943,-0.04314122235840623,9.716583139802864,-0.0001133870558223744,0.0004528608170247285,0.00010668091000783855,0.0028793708386211743,0.0005368516683258843,0.002602970045154564,7.2133798306264305,-26.56679281850311,-213.13080905159254,1,0,0,0.9822346711079399,-0.004032481199295415,-0.0031019748323599175,-0.007839311236731511,0.006001714012554943,-0.0034024930772141096,0.0008075722291402444
2022-06-08 13:24:21.945198848,-0.1245796953893854,-0.04412581414761107,9.717016712649832,-0.00032327471919908556,0.0003815216245422804,1.6918634463441616e-05,0.002121101570779826,-8.385106683342583e-05,0.00279760344337515,7.161214861976496,-26.50371300438067,-213.04228082588045,1,0,0,0.9815692392831461,-0.004544652176958966,-0.002995266014887959,-0.008130733965265036,0.005644159535976434,-0.003387422466427502,0.0010517094170654148
2022-06-08 13:24:22.045198848,-0.12613176215036342,-0.04442207717259575,9.716295048962996,-0.00045277538189403076,0.00022931401627508137,-0.00010292933823968575,0.0006152144606682121,0.00012813828291945173,0.001940563412217449,7.10176382996438,-26.460726644285188,-212.98011915984108,1,0,0,0.9810277531380511,-0.0050279456263587295,-0.002941448520549868,-0.008751907502522013,0.005445495449112761,-0.0033356545890550343,0.001529657425096767
2022-06-08 13:24:22.145198848,-0.12784524436869804,-0.043953216193881484,9.714891555475859,-0.00040910673027044916,8.618846093618504e-05,-0.00018083219869612286,-0.0009470610666182596,0.000979376220079897,0.000528774410383197,7.065011846657079,-26.4358209913208,-212.9832553310093,1,0,0,0.9807820281629686,-0.005275951191139338,-0.002961293385710762,-0.009345942792382905,0.005495730023797222,-0.00322767530188757,0.002036794242687736
2022-06-08 13:24:22.245198848,-0.12894225447896365,-0.043163150485394305,9.713564155182763,-0.00019575559391764755,3.114191279650782e-05,-0.00016965131317659305,-0.0017880421270188055,0.0018213122122152142,-0.0007040030830558156,7.070096809026471,-26.41877111299165,-213.06178608144043,1,0,0,0.9808641536679958,-0.005177623699287508,-0.0030372807378373622,-0.009570507597150446,0.0057572683170912485,-0.0030813377275409892,0.00234791554521345
2022-06-08 13:24:22.345198848,-0.12902587742496321,-0.04272584475888278,9.713048764826157,8.253531650387646e-05,8.63669270885342e-05,-7.991039921998006e-05,-0.0015558075583187209,0.0019568188473145357,-0.0010916622533137252,7.115075038597739,-26.404431644691794,-213.18263517420854,1,0,0,0.9811717152003105,-0.004806877119248159,-0.003118955482291505,-0.009287430518440054,0.0061008628682211585,-0.0029303831800168365,0.002321674006646731
2022-06-08 13:24:22.445198848,-0.12835543986127762,-0.043091951438271936,9.713796098753287,0.00027908452319361866,0.00020612401659116783,2.8176061276343062e-05,-0.0005741741429576491,0.0011095964415751512,-0.00029717854459340823,7.177870971548385,-26.397892474444202,-213.28444360293486,1,0,0,0.9815345450564321,-0.004412537598393579,-0.003148995235405889,-0.008631233188347437,0.006379404170316266,-0.0027943120546217934,0.001967111497437002
2022-06-08 13:24:22.545198848,-0.12766100192789565,-0.04417885786785785,9.715806022194284,0.00029144525094461067,0.0003075176441709881,8.688700349860024e-05,0.0003839646745800951,-0.00036266133220173294,0.0015404001304673886,7.227537166994567,-26.409247042172957,-213.31571767007316,1,0,0,0.9818096960541834,-0.004288338357970982,-0.003098114413715861,-0.007927025641378899,0.006489044925418078,-0.002676085616892268,0.0014376073859284702
2022-06-08 13:24:22.645198848,-0.12758934255344606,-0.04541764544259896,9.718575630271514,0.00011981566774769473,0.0003246227548622909,6.660704881147666e-05,0.0006719184446118316,-0.0016690358399771752,0.0038056540152284503,7.2403033706404,-26.443943478109787,-213.27103739190946,1,0,0,0.9819557472275033,-0.004579161937942552,-0.0029877603378174484,-0.007510255423100895,0.006395551719178575,-0.0025913657975193127,0.0009544053818884082
2022-06-08 13:24:22.745198848,-0.12817357023650858,-0.04612525151823906,9.721189774591194,-0.00013774680031458796,0.00025164158249787246,-7.286091922934777e-06,0.00028016085558868763,-0.002077027707060321,0.005572350520156167,7.212561321941516,-26.497149665557448,-213.19788065477232,1,0,0,0.9820450045594622,-0.005142266669532674,-0.0028833658492368117,-0.007550330781353046,0.006136085643632853,-0.002593928687321237,0.0006994719765709596
2022-06-08 13:24:22.845198848,-0.12874760323540912,-0.04594518058713726,9.72259037964282,-0.000347302159423088,0.00014634483883809447,-7.655001220014282e-05,-0.00012356099597657732,-0.0013689427709006178,0.005929348191776619,7.163586576959559,-26.556298451085418,-213.16557257733595,1,0,0,0.9822041600415572,-0.0055780183386759455,-0.0028582811420213017,-0.007975249078791033,0.005811042295868707,-0.002757771971352914,0.000734810674976355
2022-06-08 13:24:22.945198848,-0.1284232970661424,-0.045058026592318265,9.72199692758155,-0.00041670302251316563,9.035219039372096e-05,-9.288618389701978e-05,0.00029857876439005047,3.95866102950698e-05,0.0043883595593846225,7.125021243497642,-26.60894528339564,-213.2156501610627,1,0,0,0.9825156643803388,-0.00545293336263412,-0.0029490607229838255,-0.008537312075140288,0.005560482985178127,-0.0031161286884844874,0.0009908265920353931
2022-06-08 13:24:23.045198848,-0.12681209007790603,-0.044032351613584375,9.719323867313534,-0.0003406656427746044,0.00013218314512293978,-4.890209628194283e-05,0.0018519017744424726,0.0013859923831618833,0.001199623248274613,7.121318401836201,-26.64889826366822,-213.32879685743816,1,0,0,0.9829389138465733,-0.0046016988621732586,-0.003131303176960946,-0.008977803436343967,0.005508549129598618,-0.003606065938695953,0.0013259742345080282
2022-06-08 13:24:23.145198848,-0.1244406737145497,-0.043439070733523814,9.715353112333474,-0.0001893582540905049,0.00025212200383513487,2.4582817384715434e-05,0.003955672990023513,0.0020426882861547565,-0.002628909984896881,7.152216618934621,-26.67544815561968,-213.43416575413744,1,0,0,0.983303999389791,-0.003308033291431458,-0.0033333157049170586,-0.009186033023809576,0.005683016127459391,-0.004076096261806668,0.0016168590084689356
2022-06-08 13:24:23.245198848,-0.12249405872680094,-0.043503480591052905,9.711484050956019,-5.426250213178095e-05,0.00037418426868171165,8.94128009667493e-05,0.005458081356257363,0.001866537093433017,-0.005704916843869949,7.189705161227715,-26.68687786901977,-213.4575216978229,1,0,0,0.9833917742272202,-0.002208101105057377,-0.0034791343215969106,-0.00924760817592292,0.005960666208694822,-0.00436764998425844,0.0018200833681982394
2022-06-08 13:24:23.345198848,-0.12201658126806951,-0.04401811180731608,9.709109624510166,9.489863576638773e-06,0.00041795236447157697,0.00013134108549735644,0.005436575479367171,0.0012035244142131654,-0.006892050536930952,7.194594779180383,-26.675080951910775,-213.3758796689979,1,0,0,0.9830625419577579,-0.001931706287887003,-0.0035314014505369896,-0.009347888698909734,0.006103564378019908,-0.004415631409637452,0.00196834336343802
2022-06-08 13:24:23.445198848,-0.12314139806812749,-0.04454051277771789,9.708923294586024,7.42356041222344e-06,0.0003543221673676194,0.00016477122346766714,0.003900593543905096,0.0005882526849548976,-0.005892204320485127,7.144524090225502,-26.628109538771685,-213.23949472783747,1,0,0,0.9823608611848034,-0.0026898456656099744,-0.003504901849573007,-0.009599080210215882,0.005901564369028561,-0.00428776436384868,0.0021109401649501945
2022-06-08 13:24:23.545198848,-0.12494227074858401,-0.044708065252676135,9.710559069462922,-1.395794205512956e-05,0.00022553142740305441,0.00020818918811056503,0.0018474207792508867,0.0003769092690427949,-0.003421867814838867,7.0548959627088745,-26.541078125641974,-213.1432454967075,1,0,0,0.9815283595016253,-0.004088183909268721,-0.00344390425893314,-0.009921010541266886,0.0053458082106731045,-0.0041254644989701175,0.0022493021319367305
2022-06-08 13:24:23.645198848,-0.12605716827806512,-0.04444952534140452,9.712805839248155,-1.0728653823449754e-05,0.00011503739363086503,0.00025469543245969944,0.0005925401041352625,0.0005638868134937732,-0.0008398919129857146,6.975943816048385,-26.42768036780793,-213.164559823575,1,0,0,0.9809028385053499,-0.005321446978871026,-0.0033837727512531276,-0.010073289856431272,0.004701809487621982,-0.004028940048069307,0.002320289886099329
2022-06-08 13:24:23.745198848,-0.12564580892229504,-0.04397688996191809,9.714297689061679,2.5154787928759307e-05,8.920496109458188e-05,0.00026819321939987035,0.0008529735851226431,0.0008696226450901375,0.0005909715570870987,6.964169076619576,-26.321517298943277,-213.30943462345164,1,0,0,0.980748460091162,-0.005651226107259584,-0.0033279039612020955,-0.00982487876453901,0.004393910557186121,-0.0039786916036563605,0.002241031514436588
2022-06-08 13:24:23.845198848,-0.12397172994349641,-0.043605758825356826,9.714278557342379,6.570959796582931e-05,0.00015346132294367124,0.00021353940167024172,0.002266713020910919,0.0009875133333132747,0.0003861890800832637,7.045243188553103,-26.262230047621536,-213.50405951526764,1,0,0,0.9811100706948748,-0.004863251857701855,-0.003256570050063308,-0.009137903047063078,0.004743963368278946,-0.0038597958550212544,0.0019790893785968204
2022-06-08 13:24:23.945198848,-0.12217123191254209,-0.04355377041273103,9.712977750878473,7.591711738231718e-05,0.0002546071598357668,9.623763948577304e-05,0.003708820361169732,0.0007890709074022245,-0.0009467860699639621,7.193793891634376,-26.27294712498042,-213.63908701032568,1,0,0,0.9817809108462361,-0.003396523533719589,-0.003156989669237815,-0.008224762443926475,0.005731921243433745,-0.0035727606070243625,0.0015913896363754197
2022-06-08 13:24:24.045198848,-0.12138877530697387,-0.04384548713015335,9.711366999744723,4.565172732825375e-05,0.0003260917781462987,-2.6418971111495577e-05,0.004156192045306523,0.00035806321334072653,-0.0023005277481458106,7.345498319023656,-26.344184261728483,-213.637578502642,1,0,0,0.9824117495415389,-0.0020525564618220043,-0.0030466150041232997,-0.007431391802734194,0.00695813800750417,-0.003142554535860244,0.0012011489446777414
2022-06-08 13:24:24.145198848,-0.12194353159143594,-0.044346918262738934,9.710462173553287,-2.442742810081329e-06,0.0003405625850270736,-8.020777122480631e-05,0.003432564647753501,-0.00012065762465224606,-0.002721855937000816,7.434671875684742,-26.437303155450778,-213.5013955871788,1,0,0,0.9827038303441376,-0.0014819690282066055,-0.002968211897801918,-0.007032576470366633,0.00785958479793979,-0.0027349746552224954,0.0009315169900395749
2022-06-08 13:24:24.245198848,-0.12316258944293228,-0.04485855540227217,9.710634223973274,-3.5208812962814694e-05,0.00032883130435606533,-3.206817607102213e-05,0.00226557819087841,-0.00048682028114219796,-0.002037859569080181,7.432349626856505,-26.507764323377582,-213.30595756828112,1,0,0,0.9825725838025875,-0.001799588832028375,-0.002959660850061798,-0.0070891684497991075,0.008050334990920935,-0.002559331268244938,0.0008455256794780777
2022-06-08 13:24:24.345198848,-0.1239914308258075,-0.04518388644320027,9.71139789683768,-4.145121780033886e-05,0.0003506648830842903,7.654004064687059e-05,0.0016325491606878392,-0.0006387564659487919,-0.0009276475987479036,7.359587258671973,-26.53350071426078,-213.14912960844362,1,0,0,0.9821837658263453,-0.002583245609345788,-0.0030230099331237815,-0.007460345551866823,0.007557562793481156,-0.00272392410817901,0.0009299017112950753
2022-06-08 13:24:24.445198848,-0.12388149622147675,-0.045153947870213075,9.71182932613103,-4.491210330797675e-05,0.0004402907221024251,0.00015415565072570856,0.0019327512032170288,-0.00048760194012022125,-0.00037671722572985727,7.268611493798826,-26.528480251651793,-213.0908656351205,1,0,0,0.9818425967631766,-0.00323368024603083,-0.003118683219746456,-0.00793786907839178,0.006788549398012773,-0.0031493535151376,0.0011204152435913134
2022-06-08 13:24:24.545198848,-0.12323911102366229,-0.0446540386287797,9.711320921108854,-8.347304911432271e-05,0.0005693266415473982,0.0001284815817782279,0.002657328548918311,6.350559617461304e-05,-0.000888701123915963,7.206859578858671,-26.531085442400787,-213.1241917543653,1,0,0,0.9818081795504277,-0.0034178218179135096,-0.0031912487918920006,-0.008382140910523236,0.006249732851201065,-0.0036063671532594738,0.0013372837559214902
2022-06-08 13:24:24.645198848,-0.12307278400589944,-0.04369511609179292,9.710121591236328,-0.00016959961778213641,0.0006569694060251221,6.763966509139978e-06,0.002825327000294712,0.001036265037303413,-0.0020316338136747623,7.1892822621186605,-26.57500650707585,-213.19330145303826,1,0,0,0.9821484163403638,-0.0032726814094943065,-0.003208443303582397,-0.00876067588576633,0.006211433672910827,-0.00385794908259858,0.0015049679470399667
2022-06-08 13:24:24.745198848,-0.12412095224280019,-0.04249890481521174,9.709240930169743,-0.0002660958285076824,0.0006219110305014176,-0.0001240783648461112,0.0018333381740285445,0.002237333438842101,-0.002684677873074857,7.196006066451011,-26.663381795611514,-213.2403322247444,1,0,0,0.9827178517551929,-0.0032405006843301927,-0.003184245879456331,-0.009088724080393781,0.006547043130654953,-0.003811008196254566,0.0015589464403720048
2022-06-08 13:24:24.845198848,-0.12616709586904723,-0.04149755092757797,9.70975275144526,-0.00030245709398245025,0.00043955053285426395,-0.0001627184859434343,2.350940710875874e-05,0.0032147304084367613,-0.0018438107860917852,7.193302001403488,-26.76473237701138,-213.24435542228642,1,0,0,0.9832586943998339,-0.003685296378932082,-0.0031678160433778243,-0.00935387453181119,0.006850374425383407,-0.003572892372415905,0.0014587593406015578
2022-06-08 13:24:24.945198848,-0.12810966339314528,-0.04116987543331778,9.711991152695875,-0.00022499762492657628,0.00016427376499240275,-7.479536479610195e-05,-0.0015088114448678725,0.003431634848952532,0.0005922591344107277,7.160555290767724,-26.833286188207175,-213.22627229277987,1,0,0,0.9835515346560024,-0.004592971366280058,-0.003205057386099573,-0.009501772063298705,0.006741387584355314,-0.00337053626638336,0.0012132401444074487
2022-06-08 13:24:25.045198848,-0.1287544438616457,-0.04175667890356784,9.715235065895866,-4.3544844583075774e-05,-9.843861776113677e-05,7.5630522525341e-05,-0.001736431187961771,0.0026080554791805544,0.003651191293629927,7.104543701572276,-26.838690923159024,-213.22162418746748,1,0,0,0.9835228951773796,-0.005573351809157696,-0.0033004863020044076,-0.009485728175478464,0.006144676376605384,-0.003385091412830332,0.0008970491540898282
2022-06-08 13:24:25.145198848,-0.12771431539261727,-0.04302920186288396,9.718125757165746,0.0001647969646361177,-0.0002507408094211566,0.0001731599251159513,-0.0005040592377557477,0.0010033172420629503,0.005880711309864092,7.053473861729905,-26.78407226361543,-213.2468156532953,1,0,0,0.9832558829637461,-0.006140723265535982,-0.003408539516865589,-0.009318516145247258,0.005350306762731944,-0.003617766687545744,0.000630847359290275
2022-06-08 13:24:25.245198848,-0.1257063865444586,-0.044307038437455454,9.719515985592842,0.00030333362958811307,-0.0002532085832867781,0.00014218313056167396,0.0013318486698660527,-0.0006096547556066796,0.006280634997571942,7.037262158530205,-26.70089738044964,-213.28577349134923,1,0,0,0.9829143803431193,-0.0060448295099096525,-0.003463253054248102,-0.00907048216361056,0.004819707857910549,-0.003886197539378959,0.0005239636691166255
2022-06-08 13:24:25.345198848,-0.12400997647423136,-0.04478522037544516,9.719134497772712,0.0003219398373564838,-0.00013689625809789206,9.98823758015685e-06,0.0025500687182155196,-0.0013413748450379164,0.004894588390281661,7.067988152116457,-26.626250619271683,-213.30502743195646,1,0,0,0.9826381407697926,-0.00540945027976073,-0.0034267706596189836,-0.008819605734839892,0.004872667660028904,-0.003960367083389635,0.0006149828694451999
2022-06-08 13:24:25.445198848,-0.12351107676484942,-0.04401248692672384,9.717609910643601,0.00025076506445233243,2.6262736188775973e-05,-0.00011035140672122922,0.0024936607415865495,-0.0007415185725551378,0.0026555086396470727,7.132255872458749,-26.579831938231525,-213.28248435283072,1,0,0,0.9824725553922928,-0.004603420881889202,-0.0033211034263942434,-0.008608079715414413,0.005468969197866923,-0.0037433267302232967,0.0008549861592977784
2022-06-08 13:24:25.545198848,-0.12407816614568665,-0.04222241780832159,9.715896169552908,0.00017344462305865686,0.00017041715001119787,-0.0001066879470574063,0.0015509505588653246,0.000855416521985545,0.000653571988726406,7.198866065238625,-26.556244803872055,-213.2263274794914,1,0,0,0.9823670599141312,-0.0039717716613339935,-0.003217388589223772,-0.008447040378756931,0.006231524449690511,-0.003361619380929916,0.00114710753828743
2022-06-08 13:24:25.645198848,-0.12474045144887294,-0.04027643111783848,9.714576932170713,0.0001595099249648866,0.0002676121757871471,4.2433343409430285e-05,0.0008154689767401796,0.0024611007063783863,-0.0005894229177855414,7.236506468291332,-26.535585803829484,-213.17029153893793,1,0,0,0.9822325835443844,-0.0036353960368745103,-0.003187475352699514,-0.008354192733395244,0.006694560696766444,-0.0030896485676274316,0.0014105718485851806
2022-06-08 13:24:25.745198848,-0.1245033599206701,-0.03921444532499034,9.713569335387021,0.00020983500448922736,0.0003266619496091791,0.00024550899479416026,0.001200324277641269,0.0029978471780039767,-0.001312738726719011,7.231254775000772,-26.502223317148612,-213.15033763749722,1,0,0,0.9820160559192851,-0.0034841831567702223,-0.003252011106042516,-0.008371148509279641,0.006609718768953247,-0.0031538752164354464,0.0016184599199160904
2022-06-08 13:24:25.845198848,-0.12315055481678668,-0.03966979451186897,9.712398829276525,0.0002598548055969942,0.00036676535704675996,0.0003622985420407329,0.00270228831857677,0.0019507874849096006,-0.002100232460165695,7.194060707444908,-26.457365799594974,-213.18069652946943,1,0,0,0.981744370339322,-0.0033302159114561667,-0.0033640498359549034,-0.008529497094790658,0.006104215751732457,-0.0035574777774921434,0.0017832832641384785
2022-06-08 13:24:25.945198848,-0.12142068123212747,-0.041505764498164455,9.71077586149726,0.00023831155871540676,0.0003909391755828021,0.0003068304880916644,0.004377818451017009,-0.0003115768518724157,-0.003241615066583749,7.153633182203036,-26.417371409745176,-213.24598650287092,1,0,0,0.9815120125986683,-0.003083851993705278,-0.003441830720032492,-0.008794244917930821,0.005584340072757691,-0.004058890623265872,0.0019105447178444403
2022-06-08 13:24:26.045198848,-0.12045337024003867,-0.04389588931058514,9.709006649935462,0.00013250867524212915,0.0003816384730773748,0.00011175420512086908,0.005031384354634281,-0.0027527223000047884,-0.004384301975528546,7.138313168012369,-26.40072919879315,-213.3134170253245,1,0,0,0.9814221284305494,-0.0028283290208183506,-0.00342704555844813,-0.009047522275471509,0.005449692336533937,-0.00432808448422857,0.0019670276249276163
2022-06-08 13:24:26.145198848,-0.12095449697094952,-0.04578978035781276,9.707926593263947,4.28195861819598e-06,0.000321249547977716,-9.375393391666092e-05,0.004079820331705252,-0.004271250076349772,-0.004725590739413034,7.15768096735985,-26.41398278361705,-213.3550532328428,1,0,0,0.9815190888158707,-0.0027605287934381164,-0.003324843307689833,-0.009145755399065703,0.005813892208968215,-0.004172146946606295,0.0018955375212128638
2022-06-08 13:24:26.245198848,-0.12270862632452956,-0.04647247630637555,9.708399732937812,-5.864315409706992e-05,0.00021899291947714543,-0.00017521438017588522,0.001953688997349471,-0.004302681847931006,-0.0035851786786551807,7.196072941632823,-26.446265836973787,-213.36427839577908,1,0,0,0.9817549670210277,-0.0030538971852862194,-0.0031957395570663474,-0.009015091295167699,0.006425838512005396,-0.003667451651169877,0.0016660294318242945
2022-06-08 13:24:26.345198848,-0.12476432191417007,-0.04589036598825331,9.710716314210654,-1.6535538568566273e-05,0.00011946465005456982,-8.555085194418563e-05,-0.00022442509803385525,-0.003060812184336188,-0.000949341346980263,7.22346967998903,-26.475402989138612,-213.35594872503594,1,0,0,0.9820107981450333,-0.0037311266915356664,-0.003107181702171693,-0.008708050384361968,0.006849224881004314,-0.0031027929496930326,0.0013208987897363016
2022-06-08 13:24:26.445198848,-0.12610625178945875,-0.04458745049706981,9.714271469540734,8.536925494106197e-05,8.157227019503648e-05,0.00010690882058553301,-0.0014062598486134351,-0.0013190900573102832,0.0023706853039633367,7.2174835053678095,-26.48107278839053,-213.35174032392234,1,0,0,0.9821601392417003,-0.004613098307787215,-0.0030838231282371044,-0.008371197750301512,0.0067779910113583645,-0.0027765385469690207,0.0009754130269945711
2022-06-08 13:24:26.545198848,-0.12630518957119774,-0.04334044027674731,9.717729702472264,0.0001497297108808425,0.00013993742555930256,0.00027165811425972324,-0.0012642508780453586,7.604698765929789e-05,0.005060405328221697,7.181368096516299,-26.456901885672004,-213.36233851741386,1,0,0,0.9821379802166663,-0.005369133065046052,-0.0030953087364614645,-0.008146942951661365,0.006267345780717392,-0.0027960394086445003,0.0007678524912696875
2022-06-08 13:24:26.645198848,-0.12571304725044943,-0.042736376641465075,9.719606385331575,0.00010510267347239623,0.0002762309401385488,0.00030823565576246133,-0.0002993669057320567,0.0006404875338064141,0.005920926399128068,7.1443848672100705,-26.414756861016446,-213.37959764634635,1,0,0,0.9819762237667957,-0.005653163390847004,-0.0030890141735421123,-0.008086713629686534,0.005715428360647959,-0.003020883902576349,0.0007897486538911355
2022-06-08 13:24:26.745198848,-0.1251350269652806,-0.0429228280951315,9.718980280150967,-3.379142635110469e-05,0.00042320161336935824,0.00021063335165821354,0.0005896921549952655,0.00040867642070811224,0.004462990719855687,7.142755060560414,-26.379141000707108,-213.3839050520922,1,0,0,0.9817868757630007,-0.005273875473700526,-0.0030386658093385626,-0.008139867670392681,0.005602806188152544,-0.0031817918261529965,0.0010383329852463909
2022-06-08 13:24:26.845198848,-0.12526461965650074,-0.0436214167005906,9.71598384355431,-0.00017334421442017888,0.0005020172518003995,6.184330776286293e-05,0.0007197558443785204,-0.00020805360872983117,0.0011883044229889046,7.193680863849079,-26.37471624746153,-213.3606095631072,1,0,0,0.9817029648955466,-0.004319457392763576,-0.0029679814295666632,-0.008216351702886718,0.006164779569407605,-0.003080229505505211,0.001416234819823104
2022-06-08 13:24:26.945198848,-0.12626997711741542,-0.04434111379004506,9.711817696687728,-0.0002118683221047394,0.0004697915639781628,-3.110395483280519e-05,5.133016470011298e-06,-0.0007115984484503644,-0.0025760664058279534,7.280761928068563,-26.4133453535003,-213.31288757000115,1,0,0,0.9818093603117708,-0.0031595694186628536,-0.002930457108328217,-0.008261869082793666,0.0072171090848786815,-0.0027241796558793926,0.0017741823943550547
2022-06-08 13:24:27.045198848,-0.12775336140146298,-0.044647433773036246,9.708253248386217,-0.00011914619283372059,0.00034618639210265374,-1.095068291619693e-05,-0.0010811596180488874,-0.0007706371459618743,-0.005230941214896713,7.3617046675494535,-26.487427211939107,-213.26150021008206,1,0,0,0.9821004523213916,-0.002296473987729139,-0.002963276167674599,-0.008283115025009807,0.008250317949869348,-0.0023128182634292033,0.0019722843917859313
2022-06-08 13:24:27.145198848,-0.12903694297466617,-0.04435509494168084,9.706829433601355,3.71945718320866e-05,0.00020165443774441478,9.855984120559311e-05,-0.0018589635110306689,-0.00032959239809619747,-0.0056209749724051555,7.3937201723596235,-26.573337118885508,-213.23193011081185,1,0,0,0.9824869180599614,-0.0021208810798496692,-0.0030543728851628402,-0.008313456122435864,0.008728932879544087,-0.0020956169257357327,0.001933631512721315
2022-06-08 13:24:27.245198848,-0.12955230079423954,-0.04357659621073271,9.708109748478423,0.000138999228867524,0.00011530271058547691,0.00022008797764295663,-0.001838476179612041,0.00043047498975628054,-0.0036016021496328788,7.359766406374886,-26.643411727513534,-213.23850366008605,1,0,0,0.9828461918802951,-0.0026976211289899787,-0.003150044982563256,-0.008364137646911032,0.008403604297389376,-0.002213025853650928,0.001673920680176886
2022-06-08 13:24:27.345198848,-0.12910925065870274,-0.04263059652964949,9.711367108081948,0.00010278275015338813,0.00012945870496389967,0.00028205328406290546,-0.0009410146621167594,0.001219130423491689,-0.0001745795035460545,7.278520273482072,-26.679712560097972,-213.27647529370557,1,0,0,0.9830851167222705,-0.0037094515713328204,-0.0031965218107130877,-0.008412528466299654,0.007446260502673862,-0.0026228822984867423,0.0013003755204958334
2022-06-08 13:24:27.445198848,-0.12793998215069888,-0.041867247686190344,9.714891550468177,-6.040895270532187e-05,0.00022822377627362952,0.00026432486042253576,0.0005205451038636298,0.0017810622481360223,0.002931143592226291,7.192346772890481,-26.681189516195584,-213.32629377749143,1,0,0,0.9831753200896522,-0.004609503257724689,-0.003180956111631182,-0.008434746652864575,0.006338295245941948,-0.0031438151558125585,0.0009776599300029172
2022-06-08 13:24:27.545198848,-0.12654859585481848,-0.041496047015982175,9.716826619275402,-0.00025272523857425175,0.00035021112405989193,0.00020043864180230628,0.002026651466359666,0.0020015677008734627,0.004100741709772833,7.1420291086348575,-26.659792026696238,-213.36539901537893,1,0,0,0.9831407041697892,-0.0049133287885445645,-0.003138235653191752,-0.008440995103911123,0.0055930515631593455,-0.0035667459555554643,0.0008639386628617358
2022-06-08 13:24:27.645198848,-0.12546960378206476,-0.04149938708650223,9.716152334381993,-0.0003562657096768292,0.0004244848040038517,0.00014187654668321338,0.0030810889251588675,0.0019360090691422733,0.002711336598325579,7.1446495250131985,-26.628727912490998,-213.37895373330127,1,0,0,0.983012431583788,-0.004471335784253222,-0.0031186120963591704,-0.008467655271212932,0.005482259292723049,-0.003755069732059149,0.0010342676256426576
2022-06-08 13:24:27.745198848,-0.12504485632533163,-0.041675132497070604,9.713294191259825,-0.0003092496165412673,0.0004073522643428465,0.00011690355151304194,0.0033951929412125506,0.0017519585429302915,-0.00044198755639059193,7.187416261971514,-26.59215103724889,-213.3640883409079,1,0,0,0.9827939123737166,-0.003560764065910466,-0.0031436577367238514,-0.008526582611122824,0.005917902477994501,-0.0036834184928068586,0.0014267904113890208
2022-06-08 13:24:27.845198848,-0.12529915428540003,-0.041783435033175456,9.709965685024072,-0.00013969675697186879,0.0003010402214161015,0.00011597098392284987,0.002979304559100675,0.0016111730867726859,-0.0034929998210103323,7.2390028998794085,-26.544904296361143,-213.3285324350038,1,0,0,0.9824720862906995,-0.0027329411743399618,-0.0031877820953749754,-0.008564374961773619,0.006539832161931153,-0.003418311358886851,0.0018517791985156636
2022-06-08 13:24:27.945198848,-0.1259565867140019,-0.04171090211321958,9.708243612225353,6.105893246353882e-05,0.00014803741922881833,0.00011091480038182297,0.00211999318669604,0.0015560099122879012,-0.00452823286729701,7.269224292647313,-26.48306971368311,-213.2878173263781,1,0,0,0.9820711745823989,-0.00249597863524509,-0.0032014854091019004,-0.008487954155764199,0.00694124301976165,-0.0030759386733256178,0.002078096965609306
