"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.926250215E0,-9.263634682E-3,1.405813172E-2,-5.274677277E-2
1.931291517E0,1.425936818E-3,-2.405335754E-2,1.895713806E-2
1.936332871E0,6.139039993E-3,1.104611903E-3,-1.393318176E-3
1.941374173E0,-5.790203810E-3,-1.438187063E-2,-1.563453674E-2
1.946565423E0,-2.102243900E-2,-2.477679402E-3,-2.619075775E-2
1.951606777E0,-1.253283024E-2,-1.308123395E-2,2.628803253E-2
1.956648132E0,-1.960638165E-2,-2.242971212E-3,2.369308472E-2
1.961689434E0,3.532344103E-2,-4.456937313E-3,-3.826522827E-2
1.966730788E0,3.149132431E-2,-1.630828157E-2,2.856826782E-2
1.971772090E0,2.046163380E-2,2.063617110E-2,-1.205539703E-2
1.976927090E0,-1.410086453E-2,2.406814322E-2,2.724266052E-2
1.981968444E0,-8.070662618E-3,-2.244038507E-2,2.701568604E-2
1.987009798E0,6.223767996E-3,9.804479778E-3,2.797698975E-2
1.992051100E0,2.997893095E-2,-1.058448106E-2,-4.827308655E-2
1.997092454E0,3.624096513E-3,-2.063941211E-3,3.205299377E-3
2.002133757E0,-1.105144620E-3,-5.518879741E-3,-8.698463440E-3
2.007359954E0,-1.297338307E-2,7.606878877E-3,-2.881717682E-2
2.012401309E0,2.276699245E-2,9.908441454E-3,2.130794525E-2
2.017442663E0,3.495320678E-3,-1.391468942E-2,2.825641632E-2
2.022483965E0,1.425942779E-2,3.251222894E-2,-9.986877441E-3
2.027525319E0,9.467214346E-3,-7.044233382E-3,-1.346588135E-2
2.032566621E0,-2.859410644E-2,-2.142678946E-3,6.839752197E-3
2.037745163E0,-2.225220203E-3,1.327755302E-2,-3.360080719E-2
2.042786517E0,-1.071304083E-3,-5.769878626E-3,5.874633789E-3
2.047827819E0,4.890133440E-2,1.444175839E-3,-1.911735535E-2
2.052869173E0,1.533985138E-2,2.752570808E-2,-1.539325714E-2
2.057910475E0,-1.680627465E-2,-2.356477082E-3,-8.136749268E-3
2.062951829E0,-1.782836020E-2,-2.130050957E-2,2.637767792E-2
2.068122507E0,6.207972765E-3,-1.989411190E-2,2.378368378E-2
2.073163861E0,-8.926689625E-4,1.639377326E-3,-4.174041748E-2
2.078205163E0,-1.389890909E-2,-1.374917477E-2,2.037143707E-2
2.083246517E0,2.554252744E-2,-2.879492939E-3,2.614307404E-2
2.088287819E0,2.778287232E-2,2.703335881E-2,1.998806000E-2
2.093329173E0,-9.217500687E-3,-1.227024198E-2,-1.699733734E-2
2.098524382E0,3.359256685E-2,-8.458208293E-3,1.165103912E-2
2.103565736E0,-1.176999509E-2,-3.200037777E-2,5.550289154E-2
2.108607038E0,2.573877573E-4,4.656914622E-2,-4.346847534E-3
2.113648392E0,1.221050322E-2,-3.949429840E-3,7.565498352E-3
2.118689694E0,1.522630453E-3,-4.431083798E-4,-3.050518036E-2
2.123731048E0,-1.749460399E-2,-1.950616762E-2,-3.737735748E-2
2.128932975E0,1.361326873E-2,3.177065402E-2,-1.093482971E-2
2.133974277E0,-2.804636955E-2,1.370482519E-2,2.122592926E-2
2.139015632E0,1.855105162E-3,4.000075161E-3,1.392078400E-2
2.144056934E0,-3.134056926E-2,9.869117290E-3,4.112434387E-2
2.149098288E0,-6.084829569E-3,-2.704521641E-2,3.365612030E-2
2.154139590E0,-8.409500122E-3,-2.089299262E-2,-1.057147980E-2
2.159333757E0,-8.312851191E-3,-8.799970150E-3,-4.255199432E-2
2.164375059E0,-2.019824088E-2,1.976692304E-2,-1.488018036E-2
2.169416413E0,3.724589944E-3,2.800972015E-2,-5.025863647E-4
2.174457715E0,-1.298634708E-2,1.586023346E-2,-6.437301636E-3
2.179499069E0,-2.008184791E-2,-1.872956008E-2,2.687263489E-2
2.184540371E0,2.178630233E-2,6.280265749E-3,5.187988281E-4
2.189704329E0,2.870394289E-2,-1.167798787E-2,-3.868293762E-2
2.194745684E0,4.658371210E-3,5.610889569E-2,1.389980316E-2
2.199786986E0,-2.455323935E-3,-1.326024532E-2,2.447509766E-2
2.204828340E0,5.905717611E-3,9.379163384E-3,3.614807129E-2
2.209869694E0,2.615176141E-2,-1.932021230E-2,-8.099555969E-3
2.214910996E0,1.094177365E-3,-9.668394923E-3,-9.219169617E-3
2.220139798E0,-1.237049699E-3,-3.633894026E-3,2.886676788E-2
2.225181152E0,2.379389107E-2,-5.965217948E-3,1.793766022E-2
2.230222507E0,-1.372873783E-3,-4.559025168E-3,-2.259445190E-2
2.235263809E0,1.996690035E-2,1.563235745E-2,-1.171779633E-2
2.240305163E0,-1.944658160E-2,-1.312052459E-2,4.420375824E-2
2.245346517E0,-8.620291948E-3,2.000101283E-2,1.651477814E-2
2.250523132E0,1.776824892E-2,1.623224467E-2,-2.625465393E-3
2.255564486E0,-1.442380250E-2,-1.719701290E-2,5.084609985E-2
2.260605788E0,-5.963489413E-3,2.068128437E-3,4.210853577E-2
2.265647142E0,2.489045262E-2,6.764117628E-3,2.394104004E-2
2.270688496E0,-1.567474008E-2,8.967876434E-3,-3.208351135E-2
2.275729798E0,9.269565344E-3,-6.456207484E-3,2.400779724E-2
2.280917402E0,-3.098994493E-4,1.021461934E-2,-1.063728333E-2
2.285958757E0,2.703724802E-2,3.042388707E-3,-4.499340057E-2
2.291000111E0,-2.661198378E-2,1.266404241E-2,4.327774048E-2
2.296041413E0,-8.470416069E-3,-1.353204995E-2,2.510166168E-2
2.301082767E0,1.060438156E-2,-9.971402586E-3,7.075309753E-3
2.306124069E0,2.489808202E-2,-1.356593519E-2,2.839756012E-2
2.311332819E0,9.383603930E-3,1.746956259E-2,-6.804466248E-2
2.316374173E0,-9.802326560E-3,2.433583140E-2,4.972457886E-3
2.321415527E0,-1.093368232E-2,-7.845968008E-3,-2.001190186E-2
2.326456829E0,3.550598025E-2,-1.386062428E-2,3.910064697E-3
2.331498184E0,1.824006438E-3,2.819139510E-3,-1.512908936E-2
2.336539538E0,2.086503804E-2,2.178713307E-2,-7.875442505E-3
2.341721048E0,9.974420071E-3,-8.933134377E-4,-1.731204987E-2
2.346762402E0,4.056051373E-3,-2.702848986E-2,-5.369186401E-4
2.351803704E0,8.773595095E-3,2.779546753E-2,2.441024780E-2
2.356845059E0,-2.336829901E-2,-1.985636353E-2,1.351737976E-2
2.361886413E0,1.609987020E-2,1.830611005E-2,1.815700531E-2
2.366927715E0,1.369355619E-2,1.228075847E-2,2.038288116E-2
2.372125319E0,-1.123018563E-2,1.564974338E-2,9.523391724E-3
2.377166673E0,3.142207861E-3,1.706629992E-4,2.963733673E-2
2.382208027E0,-1.934801042E-2,-1.760699973E-2,8.011817932E-3
2.387249329E0,3.201626241E-2,3.497017175E-2,-7.492065430E-3
2.392290684E0,-2.404904366E-2,4.920791835E-3,-4.306316376E-2
2.397331986E0,-1.455545425E-4,-8.170597255E-3,4.400062561E-2
2.402522402E0,-1.318341494E-2,-1.048926637E-2,-3.128051758E-4
2.407563757E0,-2.146549523E-2,1.217980683E-2,3.252029419E-3
2.412605111E0,2.468466759E-3,-3.177687526E-2,1.272773743E-2
2.417646413E0,-1.776920259E-2,-1.122971624E-2,-2.657318115E-2
2.422687767E0,-1.157876849E-2,-6.371196359E-3,1.997184753E-2
2.427729069E0,1.464851201E-2,-2.715047449E-3,-7.513046265E-3
2.432919329E0,-5.638703704E-3,-5.213376135E-3,-1.814174652E-2
2.437960684E0,1.349014044E-2,1.149846241E-2,-7.299423218E-3
2.443002038E0,-3.354057670E-3,9.014829993E-3,-1.301765442E-3
2.448043340E0,2.055878937E-2,1.001137495E-2,1.414966583E-2
2.453084694E0,-5.717739463E-3,5.166005343E-3,1.640701294E-2
2.458125996E0,-2.108512819E-2,9.862393141E-3,-2.055072784E-2
2.463317507E0,1.234760880E-2,-1.860440522E-2,-2.631664276E-2
2.468358809E0,1.709929109E-2,-1.125718281E-2,-1.659393311E-2
2.473400215E0,-4.396826029E-3,-1.365428418E-2,7.299423218E-3
2.478441517E0,6.355747581E-3,8.937031031E-3,3.930854797E-2
2.483482871E0,1.113158464E-2,5.364920944E-3,1.047706604E-2
2.488524173E0,1.449872553E-2,6.496030837E-3,-3.237152100E-2
2.493714642E0,1.205565035E-2,-4.179988056E-3,1.659774780E-2
2.498755944E0,1.198038459E-2,7.773935795E-3,-8.481979370E-3
2.503797350E0,1.323521137E-4,-4.154499620E-3,-1.282691956E-3
2.508838652E0,2.050413191E-2,-1.368526742E-2,3.479003906E-3
2.513880007E0,1.447172463E-2,-1.239437610E-2,-2.980518341E-2
2.518921361E0,1.192398369E-2,1.496367902E-2,-3.193283081E-2
2.524111829E0,3.668774664E-2,-1.008960977E-2,2.772045135E-2
2.529153184E0,-1.345166564E-2,3.098897636E-3,2.273941040E-2
2.534194538E0,-8.640602231E-3,5.515266210E-3,-1.783466339E-2
2.539235840E0,-1.215729117E-2,-1.468349621E-2,6.069183350E-3
2.544277194E0,-1.089413464E-2,6.884489208E-3,-1.773643494E-2
2.549318548E0,5.851581693E-3,-2.713449299E-3,-5.322170258E-2
2.554507871E0,-3.568907082E-2,-3.916792572E-3,1.017379761E-2
2.559549225E0,1.805771887E-2,1.990623772E-3,3.503131866E-2
2.564590579E0,9.118020535E-5,-2.844668925E-4,9.798049927E-3
2.569631882E0,1.191607118E-2,-9.717822075E-3,-1.760196686E-2
2.574673236E0,2.129329741E-2,4.256050289E-2,2.055263519E-2
2.579714538E0,-8.525833488E-3,-2.075833455E-2,3.107166290E-2
2.584905267E0,2.963377535E-2,-5.129873753E-4,-2.263641357E-2
2.589946621E0,-1.086729765E-2,1.739881188E-2,-1.888370514E-2
2.594987975E0,2.245455980E-2,-1.710183918E-3,-4.472732544E-3
2.600029277E0,7.885128260E-3,6.554707885E-3,-4.438400269E-3
2.605070632E0,5.366638303E-3,2.179934084E-2,-4.359912872E-2
2.610111934E0,2.918031812E-2,4.977807403E-3,1.852893829E-2
2.615302975E0,-1.731902361E-3,-1.013696194E-3,-3.269672394E-2
2.620344329E0,-1.691326499E-3,3.681778908E-3,1.271057129E-2
2.625385684E0,-4.630088806E-4,3.612257540E-3,-2.835273743E-3
2.630426986E0,6.768256426E-4,-3.555998206E-3,-2.656841278E-2
2.635468340E0,1.730006933E-2,-3.538645804E-3,3.185176849E-2
2.640509642E0,1.478096843E-2,-1.550316438E-2,-1.117324829E-2
2.645700632E0,1.708589494E-2,-1.192772761E-2,3.172874451E-3
2.650741986E0,3.955394030E-3,9.540408850E-3,4.334449768E-3
2.655783340E0,-1.745724678E-2,-2.024463937E-2,2.567958832E-2
2.660824642E0,2.829179168E-3,3.640037030E-3,1.714992523E-2
2.665865996E0,-7.577389479E-4,5.999486893E-3,3.719806671E-2
2.670907298E0,-2.574630082E-2,1.531098783E-2,-1.418685913E-2
2.676062611E0,1.377032697E-2,1.271596551E-2,-3.782272339E-2
2.681103965E0,3.043931723E-2,9.086851031E-3,-2.206611633E-2
2.686145267E0,-7.900208235E-3,1.612607762E-2,8.999824524E-3
2.691186621E0,1.354521513E-2,-5.399551243E-3,-1.007938385E-2
2.696227975E0,9.868770838E-3,7.674004883E-3,5.058002472E-2
2.701269277E0,-2.116829157E-3,-1.509859040E-2,1.808834076E-2
2.706494173E0,-1.870056987E-2,-4.215635359E-3,3.338050842E-2
2.711535527E0,9.987443686E-3,-6.697285920E-3,5.210494995E-2
2.716576882E0,1.824483275E-2,4.087444395E-3,-4.691314697E-2
2.721618184E0,9.778276086E-3,-5.304764956E-3,-2.039051056E-2
2.726659538E0,1.803709567E-2,1.378335059E-2,5.910873413E-3
2.731700840E0,3.659039736E-3,-1.118154824E-2,3.486633301E-3
2.736891309E0,-1.178553700E-2,-1.112729311E-2,7.021903992E-3
2.741932663E0,2.632117271E-2,1.157227531E-2,3.071784973E-2
2.746974017E0,4.773721099E-3,-1.474369317E-2,-9.922027588E-3
2.752015319E0,-3.632158041E-3,-1.574259251E-2,-2.884387970E-2
2.757056673E0,-1.251801848E-3,2.192333341E-3,-1.791381836E-2
2.762097975E0,1.068790257E-2,-7.287878543E-3,-2.251529694E-2
2.767288444E0,-1.199507713E-2,-6.078310311E-3,2.393722534E-4
2.772329798E0,4.707112908E-3,-6.038229913E-3,4.656028748E-2
2.777371152E0,5.830109119E-3,1.178078353E-3,5.923843384E-2
2.782412454E0,-3.694266081E-3,1.078043133E-3,1.836013794E-2
2.787453809E0,8.110553026E-3,-1.557115465E-2,-4.474639893E-2
2.792495163E0,4.024177790E-2,-2.485160530E-2,-3.249454498E-2
2.797685423E0,-2.663490176E-2,6.252221763E-3,-1.084423065E-2
2.802726725E0,2.703680098E-2,2.546284348E-3,-5.588912964E-2
2.807768027E0,1.490794122E-2,-2.707703412E-2,1.109027863E-2
2.812809382E0,-8.971646428E-3,1.352111995E-2,1.218605042E-2
2.817850684E0,-1.124688983E-2,-3.153510392E-3,3.584003448E-2
2.822892038E0,6.689220667E-3,6.414618343E-3,-2.621936798E-2
2.828071829E0,-6.325975060E-3,-8.009437472E-3,-2.362537384E-2
2.833113184E0,6.739869714E-3,1.497078687E-3,-1.986694336E-2
2.838154486E0,1.016888022E-2,1.929039881E-2,9.991645813E-3
2.843195840E0,-1.829279959E-2,1.082959771E-2,6.346702576E-3
2.848237194E0,-5.139747262E-2,-1.183999702E-2,4.667854309E-2
2.853278496E0,2.879150212E-2,-1.281103119E-2,2.016162872E-2
2.858416829E0,-6.051793694E-3,-1.268938556E-2,-1.801681519E-2
2.863458184E0,-9.538337588E-3,9.841822088E-3,2.014160156E-2
2.868499538E0,-9.510323405E-3,-2.002401650E-2,-8.533477783E-3
2.873540840E0,-1.193562150E-2,-1.279461384E-2,-2.271747589E-2
2.878582194E0,3.696550429E-2,2.169331536E-2,-3.202915192E-2
2.883623496E0,9.442597628E-3,1.070732996E-2,1.337242126E-2
2.888864173E0,7.042601705E-3,7.068578154E-3,5.483341217E-2
2.893905475E0,-3.213422000E-2,-2.401221544E-3,2.230930328E-2
2.898946829E0,2.643726766E-2,3.468040377E-3,-5.508041382E-2
2.903988132E0,4.915326834E-3,1.656943187E-2,1.716613770E-5
2.909029486E0,1.429834962E-2,2.483853325E-2,-4.734992981E-3
2.914070788E0,4.023207724E-2,-2.724003047E-3,-2.963924408E-2
2.919265059E0,-2.545623481E-2,-1.105491817E-2,-1.157665253E-2
2.924306413E0,-3.113104403E-2,1.159266010E-2,-2.335739136E-2
2.929347767E0,-1.055049896E-2,7.946304977E-4,-1.365852356E-2
2.934389069E0,-2.148747444E-3,-3.018185124E-2,-1.667976379E-3
2.939430423E0,-7.991477847E-3,-9.725555778E-3,-4.028320312E-3
2.944471777E0,1.525759697E-3,2.357456088E-2,-4.320144653E-4
2.949670579E0,-1.519560814E-2,-5.246721208E-3,-2.805709839E-3
2.954711934E0,-7.645040751E-4,-1.946700364E-2,7.810592651E-4
2.959753288E0,1.238459349E-2,1.510309428E-2,-3.010654449E-2
2.964794590E0,-1.144801080E-2,5.463570356E-3,3.072071075E-2
2.969835944E0,1.361615956E-2,-1.829699799E-2,-1.823329926E-2
2.974877246E0,4.117339849E-4,-6.227511913E-3,-1.926898956E-2
2.980070579E0,3.231795132E-2,9.359847754E-3,-1.198291779E-2
2.985111934E0,1.893147826E-2,-3.352537751E-4,-4.395389557E-2
2.990153288E0,2.584825456E-2,-3.175176680E-4,1.342391968E-2
2.995194590E0,2.330866456E-2,5.664724857E-3,-1.163005829E-2
3.000235944E0,3.052398562E-3,4.390925169E-3,-1.390647888E-2
3.005277246E0,-4.099786282E-3,-3.351002932E-2,7.291603088E-2
3.010464850E0,-9.977504611E-3,1.065041125E-2,1.043319702E-3
3.015506204E0,9.764283895E-4,1.160851866E-2,-4.901885986E-3
3.020547559E0,2.208083868E-3,-8.537240326E-3,1.176834106E-2
3.025588861E0,-8.499741554E-3,2.010504901E-2,-2.752494812E-2
3.030630215E0,-2.864673734E-2,-2.761026844E-2,-1.660728455E-2
3.035671517E0,-2.009387314E-2,-1.312479377E-3,-8.153915405E-3
3.040862767E0,-2.235588431E-2,1.304753497E-2,1.091766357E-2
3.045904121E0,3.909021616E-3,5.646198988E-3,-6.990432739E-3
3.050945475E0,3.132969141E-4,-1.452710479E-2,3.226375580E-2
3.055986777E0,7.566824555E-3,-1.792989299E-2,-3.095436096E-2
3.061028132E0,3.014868498E-2,2.966652811E-2,-6.157684326E-2
3.066069434E0,1.564481854E-2,-6.200212985E-3,-4.050254822E-3
3.071258652E0,-1.061548293E-2,9.092293680E-3,-2.302169800E-2
3.076300007E0,2.985689044E-2,6.577350199E-3,2.113342285E-3
3.081341361E0,2.601951361E-2,2.868726850E-3,3.297519684E-2
3.086382663E0,-3.363701701E-2,-1.382125169E-2,6.001853943E-2
3.091424017E0,-4.824534059E-3,9.959563613E-3,-1.293563843E-2
3.096465371E0,7.248386741E-3,1.231805980E-2,2.043247223E-2
3.101657038E0,-1.297684014E-2,2.294548228E-2,7.197380066E-3
3.106698392E0,3.474517167E-2,-2.200596035E-3,1.782894135E-2
3.111739746E0,3.215764463E-2,2.583038062E-3,4.614830017E-3
3.116781048E0,-3.089755774E-4,8.281484246E-3,6.950378418E-3
3.121822402E0,-3.000025451E-2,1.125704497E-3,-3.798484802E-3
3.126863704E0,3.299593925E-3,5.908500403E-3,2.236175537E-2
3.132054017E0,-3.934338689E-3,4.686191678E-3,-8.707046509E-3
3.137095371E0,1.148755848E-2,7.243789732E-3,6.806373596E-3
3.142136725E0,-4.074618220E-3,7.145281881E-3,-1.700592041E-2
3.147178027E0,-4.778802395E-4,2.014050260E-2,-1.805210114E-2
3.152219382E0,-7.548615336E-3,-1.321891695E-2,2.961063385E-2
3.157260684E0,3.517055511E-2,-8.191540837E-5,1.391983032E-2
3.162450892E0,-1.973249018E-2,-1.194483042E-2,1.855564117E-2
3.167492246E0,1.007366180E-2,8.310157806E-3,-1.960849762E-2
3.172533600E0,-2.089202404E-2,-1.080068201E-2,-1.944541931E-2
3.177574902E0,-5.225390196E-3,3.201115504E-2,-1.928329468E-2
3.182616257E0,-7.609456778E-3,2.013672143E-3,-3.575134277E-2
3.187657611E0,-7.571607828E-3,-1.397650689E-3,-3.664016724E-2
3.192848288E0,1.912996173E-3,9.426400065E-3,3.611850739E-2
3.197889642E0,1.269063354E-2,3.061177209E-2,3.344249725E-2
3.202930996E0,2.208669484E-2,-1.365334913E-2,1.772308350E-2
3.207972298E0,-6.474107504E-3,-1.226031780E-2,3.324508667E-3
3.213013652E0,-4.070237279E-3,-3.357592970E-2,9.234428406E-3
3.218054954E0,1.019102335E-2,5.887940526E-3,8.440017700E-4
3.223245423E0,-8.977964520E-3,2.950221300E-2,-1.222991943E-2
3.228286777E0,-2.664209902E-2,-2.314554900E-2,9.374618530E-4
3.233328132E0,8.724480867E-4,1.137727126E-2,1.993274689E-2
3.238369434E0,-1.108987629E-2,-3.053374961E-2,3.282928467E-2
3.243410788E0,-1.564475894E-2,1.115063578E-2,9.988784790E-3
3.248452090E0,-1.316507161E-2,-3.641180322E-2,3.484916687E-2
3.253643132E0,2.738210559E-2,-5.186401308E-3,-5.570983887E-2
3.258684486E0,1.878768206E-2,5.561240017E-3,-1.248741150E-2
3.263725840E0,1.023951173E-2,-2.646341920E-2,4.581546783E-2
3.268767142E0,3.029444814E-2,1.425824687E-2,1.098918915E-2
3.273808496E0,3.833428025E-3,-2.031647786E-2,2.871227264E-2
3.278849850E0,-1.760423183E-2,1.426069066E-2,-2.141284943E-2
3.284040007E0,-2.695944905E-2,-6.088953465E-3,-3.430080414E-2
3.289081361E0,-4.064157605E-3,-2.512060106E-3,-3.282642365E-2
3.294122715E0,4.234397411E-2,-1.366697252E-3,1.258182526E-2
3.299164017E0,6.332620978E-3,-9.784989059E-3,2.791786194E-2
3.304205371E0,-7.946789265E-3,2.031859010E-3,2.739906311E-3
3.309246673E0,-4.265919328E-3,1.974279061E-2,7.468223572E-3
3.314436152E0,-9.114056826E-3,4.097796977E-3,-1.159954071E-2
3.319477507E0,1.933889091E-2,-6.560534239E-3,1.937770844E-2
3.324518861E0,-1.534503698E-2,-5.484536290E-3,-2.592182159E-2
3.329560163E0,1.470971107E-2,2.184180170E-2,1.824474335E-2
3.334601517E0,8.700415492E-3,-7.969200611E-3,1.096630096E-2
3.339642819E0,-2.114348114E-2,-1.612560451E-2,-2.191543579E-3
3.344833809E0,-4.445388913E-3,-5.619637668E-4,-4.550933838E-3
3.349875163E0,2.546676993E-2,-1.257610694E-2,1.924419403E-2
3.354916517E0,-4.490733147E-3,1.137467474E-2,-7.046699524E-3
3.359957819E0,2.642855048E-2,-6.496705115E-3,-1.292705536E-2
3.364999173E0,-3.563418984E-3,8.935302496E-3,9.747505188E-3
3.370040475E0,-8.207246661E-3,7.661480457E-3,2.540588379E-3
3.375217559E0,1.804512739E-2,-1.257995889E-2,3.708839417E-3
3.380258913E0,2.373020351E-2,-8.923791349E-3,2.386760712E-2
3.385300267E0,-2.572730184E-3,-7.620871067E-3,3.198337555E-2
3.390341569E0,2.236558497E-2,-2.063396573E-2,1.033687592E-2
3.395382923E0,-3.723475337E-2,3.281883895E-3,5.063533783E-2
3.400424225E0,1.185099781E-2,-1.352578402E-3,3.892898560E-3
3.405616309E0,-3.795340657E-3,-4.149693623E-2,-3.177261353E-2
3.410657663E0,-8.540153503E-3,9.935706854E-3,-5.376815796E-3
3.415699017E0,2.946160734E-2,3.799062222E-3,8.917808533E-3
3.420740319E0,2.183085680E-2,-1.052315906E-2,3.022003174E-2
3.425781673E0,-1.042151451E-2,-6.752446294E-3,-9.226799011E-3
3.430822975E0,2.679079771E-3,2.546480671E-2,-9.149551392E-3
3.435994225E0,1.448136568E-2,-4.400536418E-3,-4.323005676E-3
3.441035579E0,2.483084798E-3,1.116884500E-2,-1.259994507E-2
3.446076934E0,-9.711235762E-4,-8.144304156E-4,4.135131836E-3
3.451118236E0,1.928018034E-2,-3.142364323E-3,-3.390598297E-2
3.456159590E0,1.080456376E-2,-7.877454162E-3,2.101421356E-2
3.461200892E0,-5.888685584E-3,-5.472753197E-3,-5.407333374E-4
3.466422298E0,1.073549688E-2,-1.132472977E-2,-1.724243164E-3
3.471463652E0,2.331718802E-3,3.114588559E-3,2.085876465E-2
3.476505007E0,2.604198456E-2,1.727738604E-2,3.493690491E-2
3.481546309E0,-2.810254693E-3,-1.934725791E-3,-1.999378204E-2
3.486587663E0,1.397104561E-2,4.137907177E-3,2.412319183E-2
3.491628965E0,5.669429898E-3,4.143886268E-3,1.323318481E-2
3.496820527E0,6.809309125E-3,1.373403147E-2,-2.369689941E-2
3.501861882E0,-1.108926535E-2,-6.978549063E-4,2.163505554E-2
3.506903236E0,5.527839065E-3,-5.324348807E-3,1.551437378E-2
3.511944538E0,-1.593098044E-3,-1.827932522E-2,2.845096588E-2
3.516985892E0,1.145943999E-2,-6.312422454E-3,2.346229553E-2
3.522027194E0,1.837238669E-3,5.448270589E-3,-4.206085205E-2
3.527213288E0,-8.920818567E-3,-9.997390211E-3,-1.676750183E-2
3.532254642E0,-2.431310713E-2,3.035858274E-3,-7.125854492E-3
3.537295996E0,1.503421366E-2,2.972081304E-3,1.668739319E-2
3.542337298E0,-1.721245050E-2,-5.237720907E-4,1.060962677E-2
3.547378652E0,-1.469381154E-2,-2.188411728E-2,-7.294654846E-3
3.552419954E0,-5.043059587E-3,-4.001449794E-3,-6.047248840E-3
3.557614121E0,-2.028203011E-2,-1.458993182E-2,5.458259583E-2
3.562655423E0,2.974647284E-2,-3.763254732E-3,-2.901554108E-2
3.567696725E0,-4.946276546E-3,-1.192881167E-2,-4.065036774E-2
3.572738079E0,-1.551747322E-2,-1.075636595E-2,3.570365906E-2
3.577779382E0,2.858486772E-2,-2.498350292E-2,1.759052277E-2
3.582820736E0,-2.257193625E-2,-1.998380199E-2,3.192901611E-3
3.587999225E0,1.567719877E-2,1.815318316E-2,1.266765594E-2
3.593040579E0,-3.457948565E-3,-1.993966848E-2,1.375007629E-2
3.598081882E0,6.150990725E-3,-4.164207727E-3,-4.179000854E-3
3.603123236E0,-9.496405721E-3,1.364938915E-2,-3.621482849E-2
3.608164590E0,-2.290874720E-3,-3.104239702E-3,1.872348785E-2
3.613205892E0,-1.884843409E-2,-6.679788232E-3,7.877349854E-3
3.618343548E0,-5.625903606E-3,2.068214118E-2,-2.425765991E-2
3.623384902E0,-1.154322922E-2,-4.419881850E-3,-1.336479187E-2
3.628426204E0,-1.142092049E-2,-1.632463932E-2,8.126258850E-3
3.633467559E0,-6.098896265E-4,-2.802639082E-2,2.120018005E-3
3.638508913E0,5.385667086E-3,-2.783031389E-2,9.228706360E-3
3.643550215E0,6.528362632E-3,1.060552895E-2,-1.536369324E-3
3.648789069E0,-1.028926671E-2,8.237440139E-3,3.885936737E-2
3.653830371E0,-8.886635303E-3,-6.043832749E-3,-1.609897614E-2
3.658871725E0,-3.972020745E-2,-9.361401200E-3,3.035831451E-2
3.663913027E0,-6.157755852E-3,2.161223441E-2,1.704025269E-2
3.668954382E0,-5.951404572E-3,8.433129638E-3,-1.279258728E-2
3.673995684E0,7.138133049E-3,1.423728839E-2,-1.506233215E-2
3.679184225E0,-4.851773381E-3,7.032349706E-3,2.900886536E-2
3.684225527E0,1.661969721E-2,4.587303847E-3,-4.724788666E-2
3.689266882E0,-1.564054191E-2,-2.048202977E-2,3.985118866E-2
3.694308184E0,-1.440039277E-2,-9.528968483E-3,-4.006004333E-2
3.699349538E0,9.397447109E-3,3.577642515E-2,7.782936096E-3
3.704390840E0,-2.158848941E-2,8.277580142E-3,3.028583527E-2
3.709598809E0,7.150501013E-3,1.653870195E-2,2.647209167E-2
3.714640163E0,-1.661252975E-2,1.050221547E-2,-1.294422150E-2
3.719681517E0,-2.249056101E-2,1.058416814E-2,3.792762756E-3
3.724722819E0,7.390111685E-3,2.120142058E-2,4.948616028E-3
3.729764173E0,-7.983610034E-3,-4.986830056E-3,-1.171875000E-2
3.734805475E0,1.829148829E-2,3.062343970E-2,-3.181266785E-2
3.739996465E0,3.497302532E-4,5.438957363E-3,5.397129059E-2
3.745037819E0,6.207793951E-3,-4.788190126E-4,-1.655769348E-2
3.750079173E0,1.456275582E-3,6.764791906E-4,2.515220642E-2
3.755120475E0,2.043098211E-4,-5.278870463E-3,-9.503364563E-3
3.760161829E0,-6.820857525E-3,1.742507890E-2,-7.046699524E-3
3.765203184E0,-4.120904207E-2,1.494448259E-2,1.676654816E-2
3.770394121E0,-7.528662682E-3,-1.140222698E-2,-3.207015991E-2
3.775435475E0,3.171771765E-3,-1.395233348E-2,6.559181213E-2
3.780476829E0,-3.980904818E-3,-1.506197453E-2,-5.016803741E-2
3.785518132E0,7.256567478E-4,6.431575865E-3,-2.362060547E-2
3.790559486E0,7.716745138E-3,-3.171947971E-2,-2.223777771E-2
3.795600788E0,-7.633373141E-3,-1.951123029E-2,3.496265411E-2
3.800791309E0,-4.422962666E-4,1.513555646E-2,-5.203437805E-2
