Time (s),x,y,z
1.6546946247747812e+18,0.00929877162,-0.005156774074,-0.00359249115
1.6546946247798226e+18,0.006846666336,-0.008716601878,-0.0249414444
1.6546946247850496e+18,0.01159359515,-0.03589257225,0.0405921936
1.654694624790091e+18,-0.006345108151,-0.02607747912,0.02718830109
1.654694624795132e+18,0.009071454406,-0.0233421661,0.01389694214
1.6546946248001736e+18,-0.003991931677,-0.02323680371,0.01734542847
1.6546946248052147e+18,-0.003880858421,-0.000488050282,-0.0006151199341
1.6546946248102561e+18,-0.009787380695,0.02687456086,0.01126766205
1.654694624815448e+18,0.03308059275,0.01951104403,0.008798599243
1.6546946248204895e+18,0.005486130714,0.0287620537,-0.0162191391
1.6546946248255306e+18,0.02681988478,0.02745262533,-0.01370716095
1.6546946248305718e+18,0.01366055012,0.02362243831,0.05292415619
1.6546946248356132e+18,-0.007832840085,-0.01585994288,0.04773044586
1.6546946248406546e+18,0.005220040679,-0.02149681747,0.01169967651
1.6546946248458076e+18,-0.007783308625,0.008338339627,-0.03353214264
1.654694624850849e+18,-0.0149218142,-0.01196220517,0.04038715363
1.6546946248558904e+18,-0.002970904112,-0.003716688603,-0.01458740234
1.6546946248609318e+18,-0.03158211708,-0.0202473253,-0.02278137207
1.654694624865973e+18,0.01154345274,-0.002195559442,0.008293151855
1.6546946248710141e+18,-0.008718192577,0.00137302652,0.005846977234
1.654694624876225e+18,0.01281441748,-0.01517246664,0.02955627441
1.6546946248812662e+18,-0.01461194456,-0.02215589955,0.007930755615
1.6546946248863076e+18,0.01047857106,0.008924696594,-0.02776813507
1.654694624891349e+18,0.004426702857,0.008890092373,-0.01090812683
1.6546946248963904e+18,-0.01918378472,-0.02334401384,0.04144573212
1.6546946249014318e+18,0.009482726455,0.01729923114,-0.001658439636
1.654694624906622e+18,-0.02153119445,-0.004290111363,0.04705238342
1.6546946249116636e+18,-0.002296030521,0.01590040326,0.003901481628
1.6546946249167048e+18,0.007224962115,-0.01868833601,-0.0008821487427
1.6546946249217462e+18,-0.01300162077,-0.003102645278,-0.03650665283
1.6546946249267876e+18,-0.008116602898,-0.02340921015,-0.001758575439
1.6546946249318287e+18,-0.01638931036,-0.007965527475,-0.04925727844
1.6546946249370289e+18,0.005153223872,-0.02702119946,0.02360725403
1.6546946249420703e+18,-0.01017485559,0.01016663015,0.02341270447
1.6546946249471114e+18,-0.01127800345,-0.002994678915,-0.002911567688
1.654694624952153e+18,-0.003953948617,-0.001793913543,0.02205657959
1.6546946249571942e+18,0.01740720868,-0.003030724823,0.01830863953
1.6546946249622354e+18,0.01256278157,-0.001725882292,-0.003223419189
1.6546946249673966e+18,0.02188053727,0.02797093987,-0.004384994507
1.6546946249724378e+18,-0.01512233913,-0.01139219478,0.01940727234
1.6546946249774792e+18,0.006409019232,0.01843715459,0.0239982605
1.6546946249825206e+18,0.03612786531,-0.006672743708,-0.02489948273
1.654694624987562e+18,0.004841670394,-0.0006899386644,-0.008065223694
1.6546946249926031e+18,0.03333294392,0.005321267992,-0.02462673187
1.6546946249977958e+18,0.02833043039,-0.01136292145,-0.0220451355
1.654694625002837e+18,0.004210025072,0.03039478883,-0.01354885101
1.6546946250078784e+18,-0.005249902606,0.001650255173,0.01507091522
1.6546946250129198e+18,0.00437361002,-0.03155509755,-0.002868652344
1.654694625017961e+18,0.01032750309,0.004225920886,-0.006408691406
1.6546946250230026e+18,0.01494053006,0.002914119512,0.03165149689
1.6546946250282153e+18,0.03141771257,-0.01358997822,0.01238441467
1.6546946250332567e+18,-0.01144814491,0.01617941633,0.01822185516
1.6546946250382979e+18,0.001635625958,-0.008859600872,-0.004497528076
1.6546946250433393e+18,-0.01387065649,0.00308021903,-0.05791091919
1.6546946250483804e+18,-0.01613043249,-0.01828532666,-0.02417182922
1.654694625053422e+18,-0.001742944121,-0.01693093032,-0.03228378296
1.6546946250586043e+18,-0.02062633634,0.01524112374,0.001242637634
1.6546946250636452e+18,0.0116930306,-0.00622644648,0.02498912811
1.6546946250686868e+18,0.01634685695,0.01397916675,-0.01322746277
1.654694625073728e+18,0.02808880806,0.01026057452,0.01301288605
1.6546946250787694e+18,0.009986594319,-0.005225673318,-0.002535820007
1.6546946250838108e+18,-0.02102993429,0.009033169597,0.01292419434
1.6546946250889864e+18,0.01124098897,0.005303785205,0.02944564819
1.6546946250940278e+18,0.0219142288,-0.01969388872,0.01613616943
1.654694625099069e+18,-0.009279578924,-0.0005627684295,0.03619194031
1.6546946251041106e+18,0.007477223873,-0.01128362492,0.04182815552
1.6546946251091517e+18,0.01931786537,0.004292402416,-0.00365447998
1.654694625114193e+18,0.01796895266,0.01015830413,-0.00124835968
1.654694625119405e+18,8.350610733e-05,0.002853844315,-0.01549053192
1.6546946251244462e+18,0.003594338894,-0.004282236099,0.02739810944
1.654694625129488e+18,0.02016630769,-0.004308152944,-0.01796722412
1.654694625134529e+18,0.02123783529,0.008781153709,0.009501457214
1.6546946251395704e+18,-0.03473752737,0.002730693668,0.06287097931
1.6546946251446116e+18,0.01071275771,-0.016385708,-0.002979278564
1.6546946251498132e+18,-0.003576084971,0.001501530409,0.02674007416
1.6546946251548544e+18,0.01078446209,-0.01391207054,-0.0008020401001
1.654694625159896e+18,0.007053375244,0.007598459721,-0.02692604065
1.654694625164937e+18,0.01636764407,0.009975951165,0.006553649902
1.6546946251699784e+18,0.009130507708,0.02772345021,-0.03507137299
1.6546946251750198e+18,0.006782770157,0.003698766232,0.02817344666
1.6546946251802104e+18,-0.01117005944,-0.00708706677,0.002993583679
1.6546946251852518e+18,0.01740317047,-0.01310736686,-0.08373832703
1.654694625190293e+18,-0.007684975863,-0.01065973565,-0.03434181213
1.6546946251953341e+18,-0.006381139159,-0.003275636584,0.01464366913
1.6546946252003756e+18,0.01164367795,-0.009199075401,0.02640151978
1.654694625205417e+18,0.01381881535,-0.007972449064,0.07250118256
1.654694625210608e+18,0.01375706494,0.02177563682,-0.00649356842
1.6546946252156498e+18,-0.0004815757275,-0.0009327717125,0.007814407349
1.654694625220691e+18,-0.02539494634,-0.009250212461,0.03150367737
1.6546946252257326e+18,0.01765348017,-0.02816300094,0.01580238342
1.6546946252307738e+18,-0.0226957798,0.008905086666,0.003796577454
1.654694625235815e+18,0.03334359825,-0.006543647498,-0.02236557007
1.6546946252410053e+18,-0.008585318923,-0.007689524442,0.01107692719
1.6546946252460467e+18,0.009224608541,-0.02434255928,-0.0008935928345
1.654694625251088e+18,0.002047806978,-0.005174752325,-0.02939319611
1.6546946252561293e+18,-0.003830164671,0.001905050129,0.01836299896
1.6546946252611704e+18,0.01414752007,-0.009948626161,0.04671764374
1.6546946252662118e+18,0.00331325829,0.01757179946,-0.01424694061
1.6546946252714048e+18,0.00798368454,-0.01222795621,0.05001068115
1.654694625276446e+18,0.00319199264,-0.01345473155,0.01277160645
1.6546946252814876e+18,-0.02761265635,-0.01338076591,-0.02534198761
1.6546946252865288e+18,0.02252878249,-0.002719663084,-0.06432819366
1.65469462529157e+18,0.01748654246,0.01505604014,-0.02459812164
1.6546946252966116e+18,-0.02539235353,-0.01480152458,0.0005512237549
1.6546946253017866e+18,-0.03001065552,0.003044884652,0.04211521149
1.654694625306828e+18,-0.01777929068,-0.01470569894,-0.003367424011
1.6546946253118692e+18,-0.00216473639,-0.0240185447,0.03942012787
1.6546946253169106e+18,-0.01291370392,-0.001263614744,0.02127552032
1.654694625321952e+18,-0.0008249282837,-0.01435623318,0.01159667969
1.6546946253269932e+18,-0.001850381494,-0.01659855247,-0.00156211853
1.6546946253321976e+18,0.006532669067,0.001237370074,-0.04549694061
1.654694625337239e+18,0.002940788865,0.01425493881,-0.04155445099
1.6546946253422802e+18,0.004026591778,0.002272490412,0.008677482605
1.6546946253473219e+18,0.03606233001,0.01177021861,-0.0008964538574
1.654694625352363e+18,-0.0129878819,-0.02867186815,0.01217556
1.6546946253574044e+18,-0.01512557268,-0.005903683603,-0.01880455017
1.6546946253625933e+18,-0.000745639205,-0.001063935459,-0.04715442657
1.6546946253676344e+18,-0.01031927764,-0.01883096248,0.003123283386
1.6546946253726758e+18,-0.03037364781,-0.01137772948,0.007850646973
1.6546946253777172e+18,0.007938966155,0.002752736211,-0.0005292892456
1.6546946253827584e+18,-0.01709522307,-0.006811454892,0.02679252625
1.6546946253877998e+18,0.006725654006,0.00634868443,-0.02213001251
1.6546946253929933e+18,0.006803572178,0.01103308797,-0.0005655288696
1.6546946253980347e+18,-0.001593574882,-0.0008956231177,0.01488113403
1.654694625403076e+18,0.02806204557,0.005038686097,-0.03869247437
1.6546946254081172e+18,0.002936512232,0.0002609565854,-0.02767848969
1.6546946254131587e+18,-0.005375400186,-0.01517022401,-0.03576278687
1.6546946254181998e+18,0.01839867234,-0.02951536328,0.008479118347
1.6546946254233897e+18,-0.01152868569,-0.01022362709,-0.004657745361
1.6546946254284314e+18,0.01707322896,-0.03984328359,-0.0212469101
1.6546946254334725e+18,-0.008141607046,0.007858861238,-0.008007049561
1.6546946254385134e+18,0.01338341832,0.004218500108,-0.04238510132
1.654694625443555e+18,-0.003330767155,-0.01834428683,0.03636169434
1.6546946254485962e+18,0.02874073386,-0.03134627268,-0.03639507294
1.6546946254537743e+18,0.007148131728,-0.003672305495,0.005481719971
1.6546946254588157e+18,-0.002336025238,0.008224282414,-0.004065513611
1.654694625463857e+18,-0.008228749037,-0.02860050648,-0.006406784058
1.6546946254688983e+18,-0.04025565088,0.003592621535,-0.005166053772
1.6546946254739397e+18,0.007642120123,-0.001278206706,0.003190994263
1.6546946254789809e+18,-0.0185521245,-0.01669449732,0.06730365753
1.6546946254841823e+18,-0.01140443981,0.02856746502,-0.01283931732
1.6546946254892237e+18,0.008959516883,0.01636368781,-0.006793022156
1.6546946254942653e+18,-0.004257306457,0.01608470082,0.007514953613
1.6546946254993065e+18,0.01010869443,-0.02919539064,-0.002048492432
1.654694625504348e+18,-0.006552532315,-0.01360042021,0.04072761536
1.6546946255093893e+18,-0.007737278938,-0.01246641576,-0.01306247711
1.6546946255145797e+18,0.009062632918,0.005441181362,-0.0260181427
1.654694625519621e+18,0.0149256736,-0.02072022855,-0.005609512329
1.6546946255246625e+18,-0.02439443767,0.009159959853,-0.0186290741
1.6546946255297034e+18,0.01864632964,-0.02294711769,0.008846282959
1.6546946255347448e+18,0.0315824151,0.002226460725,0.04678153992
1.6546946255397865e+18,0.0004381090403,-0.006067655981,-0.008244514465
1.6546946255449784e+18,0.02521787584,0.007062215358,0.01082611084
1.65469462555002e+18,0.0001164674759,0.009237982333,-0.04508781433
1.6546946255550612e+18,0.02978418767,-0.03226835653,0.006361961365
1.6546946255601027e+18,-0.006097152829,-0.01540761068,-0.003192901611
1.654694625565144e+18,-0.02019539475,-0.007029592991,0.04671955109
1.6546946255701852e+18,0.003883332014,-0.01997071877,0.0593996048
1.6546946255753746e+18,-0.005624502897,0.006341055036,-0.03730392456
1.654694625580416e+18,0.003924369812,-0.01990577579,-0.03818130493
1.6546946255854572e+18,0.00510571897,0.001446101815,0.01320934296
1.6546946255904988e+18,-0.002037540078,0.02042658627,-0.02253341675
1.65469462559554e+18,0.02059853077,-0.003562111408,-0.04134941101
1.654694625600581e+18,0.0002353936434,-0.01067160442,0.03382396698
1.6546946256057585e+18,-0.00219553709,0.008516468108,0.002660751343
1.6546946256107999e+18,-0.02464188635,0.02860130742,0.02639484406
1.6546946256158408e+18,-0.01733618975,0.004596892744,-0.002331733704
1.6546946256208822e+18,0.01609167457,-0.0003081709146,-0.03200531006
1.6546946256259236e+18,0.01118013263,-0.0003937445581,-0.009172439575
1.654694625630965e+18,0.0288772881,-0.002725515515,0.0004062652588
1.6546946256361674e+18,0.002452686429,0.008001383394,-0.000786781311
1.654694625641209e+18,-0.009419336915,-0.02179704979,-0.03522491455
1.6546946256462502e+18,-0.009263634682,0.01405813172,-0.05274677277
1.6546946256512914e+18,0.001425936818,-0.02405335754,0.01895713806
1.654694625656333e+18,0.006139039993,0.001104611903,-0.001393318176
1.654694625661374e+18,-0.00579020381,-0.01438187063,-0.01563453674
1.6546946256665654e+18,-0.021022439,-0.002477679402,-0.02619075775
1.6546946256716068e+18,-0.01253283024,-0.01308123395,0.02628803253
1.6546946256766482e+18,-0.01960638165,-0.002242971212,0.02369308472
1.6546946256816896e+18,0.03532344103,-0.004456937313,-0.03826522827
1.654694625686731e+18,0.03149132431,-0.01630828157,0.02856826782
1.6546946256917722e+18,0.0204616338,0.0206361711,-0.01205539703
1.654694625696927e+18,-0.01410086453,0.02406814322,0.02724266052
1.6546946257019684e+18,-0.008070662618,-0.02244038507,0.02701568604
1.6546946257070098e+18,0.006223767996,0.009804479778,0.02797698975
1.6546946257120512e+18,0.02997893095,-0.01058448106,-0.04827308655
1.6546946257170926e+18,0.003624096513,-0.002063941211,0.003205299377
1.6546946257221338e+18,-0.00110514462,-0.005518879741,-0.00869846344
1.65469462572736e+18,-0.01297338307,0.007606878877,-0.02881717682
1.6546946257324012e+18,0.02276699245,0.009908441454,0.02130794525
1.6546946257374428e+18,0.003495320678,-0.01391468942,0.02825641632
1.6546946257424842e+18,0.01425942779,0.03251222894,-0.009986877441
1.6546946257475254e+18,0.009467214346,-0.007044233382,-0.01346588135
1.6546946257525668e+18,-0.02859410644,-0.002142678946,0.006839752197
1.6546946257577452e+18,-0.002225220203,0.01327755302,-0.03360080719
1.6546946257627866e+18,-0.001071304083,-0.005769878626,0.005874633789
1.6546946257678277e+18,0.0489013344,0.001444175839,-0.01911735535
1.6546946257728694e+18,0.01533985138,0.02752570808,-0.01539325714
1.6546946257779105e+18,-0.01680627465,-0.002356477082,-0.008136749268
1.654694625782952e+18,-0.0178283602,-0.02130050957,0.02637767792
1.6546946257881226e+18,0.006207972765,-0.0198941119,0.02378368378
1.6546946257931638e+18,-0.0008926689625,0.001639377326,-0.04174041748
1.654694625798205e+18,-0.01389890909,-0.01374917477,0.02037143707
1.6546946258032466e+18,0.02554252744,-0.002879492939,0.02614307404
1.6546946258082877e+18,0.02778287232,0.02703335881,0.01998806
1.654694625813329e+18,-0.009217500687,-0.01227024198,-0.01699733734
1.6546946258185244e+18,0.03359256685,-0.008458208293,0.01165103912
1.6546946258235658e+18,-0.01176999509,-0.03200037777,0.05550289154
1.6546946258286072e+18,0.0002573877573,0.04656914622,-0.004346847534
1.6546946258336484e+18,0.01221050322,-0.00394942984,0.007565498352
